profile,environment_seed,episode_count,mean_return,return_standard_error,normalized_standard_error,generator_return_range,precision_pass,entrant_id,method,role,paired_precision_pass,jsonl_calls
aki,171905,16384,0.20990598099911145,0.007048822120290476,0.002439355457373312,2.88962483880091,True,public_reference,minimum,preregistered_control,True,
aki,171905,16384,-0.013740595489325812,0.006615635109861258,0.002289444297760988,2.88962483880091,True,public_reference,maximum,preregistered_control,True,
aki,171905,16384,0.3109090101699766,0.006195385395892211,0.002144010292513637,2.88962483880091,True,public_reference,severity,preregistered_control,True,
aki,171905,16384,0.14809930788963327,0.006665383132609557,0.0023066603813439845,2.88962483880091,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,33
aki,171905,16384,0.5201631397751632,0.005421578489715466,0.0018762222752643646,2.88962483880091,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
aki,171906,16384,0.20095983081869,0.006938032100550753,0.0024010148332715003,2.88962483880091,True,public_reference,behavior,preregistered_control,True,
aki,171906,16384,0.08260715345426536,0.0068156514660180625,0.0023586630951187115,2.88962483880091,True,public_reference,supported_random,preregistered_control,True,
aki,171906,16384,0.2057982099138864,0.007057665743726749,0.002442415931978016,2.88962483880091,True,public_reference,minimum,preregistered_control,True,
aki,171906,16384,-0.020178917016739344,0.00664704696696403,0.0023003148636147226,2.88962483880091,True,public_reference,maximum,preregistered_control,True,
aki,171906,16384,0.313406471506141,0.006200113960507464,0.002145646686467537,2.88962483880091,True,public_reference,severity,preregistered_control,True,
aki,171906,16384,0.15433220908818834,0.006652771852445028,0.002302296050031771,2.88962483880091,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,33
aki,171906,16384,0.5196891542185778,0.00543648518942722,0.0018813809725151604,2.88962483880091,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
aki,171907,16384,0.19480553835405615,0.006951598827652099,0.002405709811982638,2.88962483880091,True,public_reference,behavior,preregistered_control,True,
aki,171907,16384,0.06211663006960062,0.0068708653203796285,0.0023777707154644992,2.88962483880091,True,public_reference,supported_random,preregistered_control,True,
aki,171907,16384,0.2050364264257712,0.007058800556100819,0.0024428086515998963,2.88962483880091,True,public_reference,minimum,preregistered_control,True,
aki,171907,16384,-0.05607917855076652,0.006778988550493016,0.0023459753181337036,2.88962483880091,True,public_reference,maximum,preregistered_control,True,
aki,171907,16384,0.28237641065641195,0.006360912796300626,0.002201293645766201,2.88962483880091,True,public_reference,severity,preregistered_control,True,
aki,171907,16384,0.13119909106062602,0.006729773893183294,0.002328943814026705,2.88962483880091,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,33
aki,171907,16384,0.5174303665875521,0.00551560742979518,0.0019087624648478443,2.88962483880091,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
aki,171908,16384,0.19041756090384065,0.006954133381581435,0.0024065869341250365,2.88962483880091,True,public_reference,behavior,preregistered_control,True,
aki,171908,16384,0.07117804309167525,0.006831029842614238,0.0023639850235537387,2.88962483880091,True,public_reference,supported_random,preregistered_control,True,
aki,171908,16384,0.18510492721948058,0.007091143352536183,0.002454001383611705,2.88962483880091,True,public_reference,minimum,preregistered_control,True,
aki,171908,16384,-0.03801981814205412,0.00669688302358352,0.0023175614126996792,2.88962483880091,True,public_reference,maximum,preregistered_control,True,
aki,171908,16384,0.3053591210201876,0.006230086579570908,0.0021560191814229313,2.88962483880091,True,public_reference,severity,preregistered_control,True,
aki,171908,16384,0.12927646653739328,0.006726017249013205,0.002327643768387684,2.88962483880091,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,33
aki,171908,16384,0.51053746286797,0.005484207657517599,0.001897896081137421,2.88962483880091,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
heart_failure,171901,16384,0.4869446562752728,0.005276120145755217,0.0018258841337841685,2.88962483880091,True,public_reference,behavior,preregistered_control,True,
heart_failure,171901,16384,0.40902251497593667,0.005110345322461061,0.0017685151559611004,2.88962483880091,True,public_reference,supported_random,preregistered_control,True,
heart_failure,171901,16384,0.5977484008328436,0.005534827779537386,0.0019154139683524244,2.88962483880091,True,public_reference,minimum,preregistered_control,True,
heart_failure,171901,16384,0.3371694854163874,0.004754485035205323,0.001645364121793147,2.88962483880091,True,public_reference,maximum,preregistered_control,True,
heart_failure,171901,16384,0.5595237514187624,0.0043124050083218875,0.0014923753943475167,2.88962483880091,True,public_reference,severity,preregistered_control,True,
heart_failure,171901,16384,0.4774534328840643,0.004687273028833678,0.001622104352750071,2.88962483880091,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,33
heart_failure,171901,16384,0.7148084991791683,0.0035347687340547373,0.0012232621642059038,2.88962483880091,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
heart_failure,171902,16384,0.47255606654692567,0.00530256077600585,0.001835034328610707,2.88962483880091,True,public_reference,behavior,preregistered_control,True,
heart_failure,171902,16384,0.4009236901892925,0.005150524749452644,0.00178241987689652,2.88962483880091,True,public_reference,supported_random,preregistered_control,True,
heart_failure,171902,16384,0.5479070364859583,0.005844491017713028,0.0020225777890732284,2.88962483880091,True,public_reference,minimum,preregistered_control,True,
heart_failure,171902,16384,0.3521943162319658,0.004463366755560423,0.0015446180748545058,2.88962483880091,True,public_reference,maximum,preregistered_control,True,
heart_failure,171902,16384,0.5578028432773853,0.004248400722681844,0.001470225707377563,2.88962483880091,True,public_reference,severity,preregistered_control,True,
heart_failure,171902,16384,0.4725381240048033,0.0047024438962141426,0.0016273544693661641,2.88962483880091,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,33
heart_failure,171902,16384,0.6797487672354674,0.0035028414444193776,0.0012122132248395714,2.88962483880091,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
heart_failure,171903,16384,0.488585240184241,0.005200485754033263,0.0017997096661832672,2.88962483880091,True,public_reference,behavior,preregistered_control,True,
heart_failure,171903,16384,0.41111937599243564,0.0050600339315507855,0.0017511041099890728,2.88962483880091,True,public_reference,supported_random,preregistered_control,True,
heart_failure,171903,16384,0.5624784822182439,0.005756549655968533,0.0019921443014579336,2.88962483880091,True,public_reference,minimum,preregistered_control,True,
heart_failure,171903,16384,0.35401989504194653,0.004450432187416876,0.0015401418646662952,2.88962483880091,True,public_reference,maximum,preregistered_control,True,
heart_failure,171903,16384,0.5645613160101013,0.004168256636640445,0.0014424905893216646,2.88962483880091,True,public_reference,severity,preregistered_control,True,
heart_failure,171903,16384,0.4816443211544529,0.004617613240420295,0.00159799749033734,2.88962483880091,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,33
heart_failure,171903,16384,0.6904862421735924,0.003423683971163251,0.0011848195396133002,2.88962483880091,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
heart_failure,171904,16384,0.47782779851367857,0.005329456769183998,0.0018443421089208004,2.88962483880091,True,public_reference,behavior,preregistered_control,True,
heart_failure,171904,16384,0.3937714079868445,0.005219408812896165,0.0018062582875159779,2.88962483880091,True,public_reference,supported_random,preregistered_control,True,
heart_failure,171904,16384,0.5761444161079234,0.005672516822946676,0.001963063421513419,2.88962483880091,True,public_reference,minimum,preregistered_control,True,
heart_failure,171904,16384,0.3299993753702414,0.004762093847724388,0.0016479972707116144,2.88962483880091,True,public_reference,maximum,preregistered_control,True,
heart_failure,171904,16384,0.5323013306562389,0.004494391869579227,0.0015553548021978649,2.88962483880091,True,public_reference,severity,preregistered_control,True,
heart_failure,171904,16384,0.463170595080425,0.004797538219698373,0.0016602633515875984,2.88962483880091,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,33
heart_failure,171904,16384,0.6889822493123435,0.003642713434737218,0.0012606181210183716,2.88962483880091,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
heart_failure,171905,16384,0.4777543965637672,0.005228521496813105,0.001809411874720302,2.88962483880091,True,public_reference,behavior,preregistered_control,True,
heart_failure,171905,16384,0.41435202883654965,0.005037730891344496,0.001743385793096578,2.88962483880091,True,public_reference,supported_random,preregistered_control,True,
heart_failure,171905,16384,0.5492877285866136,0.005834885097144538,0.002019253509589087,2.88962483880091,True,public_reference,minimum,preregistered_control,True,
heart_failure,171905,16384,0.36250022526489517,0.004334907130594567,0.001500162606711741,2.88962483880091,True,public_reference,maximum,preregistered_control,True,
heart_failure,171905,16384,0.5610777803952993,0.004192997407752247,0.0014510525212304687,2.88962483880091,True,public_reference,severity,preregistered_control,True,
heart_failure,171905,16384,0.48356338937051724,0.004588349137844063,0.0015878701886256148,2.88962483880091,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,33
heart_failure,171905,16384,0.675996019425891,0.0035166140086755073,0.0012169794367267327,2.88962483880091,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
heart_failure,171906,16384,0.47687371439334447,0.005278674625239848,0.0018267681514775142,2.88962483880091,True,public_reference,behavior,preregistered_control,True,
heart_failure,171906,16384,0.40921220464933683,0.005076219499768023,0.0017567053797455834,2.88962483880091,True,public_reference,supported_random,preregistered_control,True,
heart_failure,171906,16384,0.5652723055170402,0.005735795972968935,0.0019849621639288937,2.88962483880091,True,public_reference,minimum,preregistered_control,True,
heart_failure,171906,16384,0.34868614383101937,0.004501137788215703,0.0015576893331535429,2.88962483880091,True,public_reference,maximum,preregistered_control,True,
heart_failure,171906,16384,0.5534840851346414,0.0042868096298465126,0.001483517712155805,2.88962483880091,True,public_reference,severity,preregistered_control,True,
heart_failure,171906,16384,0.4766349086364918,0.0046533432096344425,0.001610362406617951,2.88962483880091,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,33
heart_failure,171906,16384,0.6831895261743965,0.0035973467249053267,0.0012449182594921546,2.88962483880091,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
heart_failure,171907,16384,0.48546685898804104,0.005289564702020053,0.0018305368333610503,2.88962483880091,True,public_reference,behavior,preregistered_control,True,
heart_failure,171907,16384,0.40327696035495675,0.005135560492296087,0.0017772412609891458,2.88962483880091,True,public_reference,supported_random,preregistered_control,True,
heart_failure,171907,16384,0.5857774354900487,0.005609307035268032,0.001941188683024919,2.88962483880091,True,public_reference,minimum,preregistered_control,True,
heart_failure,171907,16384,0.3341236938035941,0.004704685611285139,0.0016281302500283786,2.88962483880091,True,public_reference,maximum,preregistered_control,True,
heart_failure,171907,16384,0.5420497124700492,0.004415225113544945,0.0015279579045206105,2.88962483880091,True,public_reference,severity,preregistered_control,True,
heart_failure,171907,16384,0.46745266501602467,0.004761535910869845,0.001647804187911712,2.88962483880091,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,33
heart_failure,171907,16384,0.6982683678442709,0.003572522604699581,0.0012363274833220388,2.88962483880091,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
heart_failure,171908,16384,0.4680389459615252,0.005363188453147959,0.0018560154872469495,2.88962483880091,True,public_reference,behavior,preregistered_control,True,
heart_failure,171908,16384,0.39922097525394235,0.005163224330305009,0.0017868147660467788,2.88962483880091,True,public_reference,supported_random,preregistered_control,True,
heart_failure,171908,16384,0.5528021303326924,0.005812641610489452,0.0020115558021370997,2.88962483880091,True,public_reference,minimum,preregistered_control,True,
heart_failure,171908,16384,0.3411726666758554,0.0045961325517126705,0.00159056376107976,2.88962483880091,True,public_reference,maximum,preregistered_control,True,
heart_failure,171908,16384,0.5454519380233047,0.004361113359108634,0.001509231683140687,2.88962483880091,True,public_reference,severity,preregistered_control,True,
heart_failure,171908,16384,0.46998910662294,0.004722202499833255,0.0016341922440675026,2.88962483880091,True,history_softmax_reference,history_softmax_reference,policy_entrant,True,33
heart_failure,171908,16384,0.6836614525750682,0.003585082032361206,0.0012406738702623022,2.88962483880091,True,public_reference,privileged_latent_state_oracle,privileged_reference,True,
