task,method,seed,method_group,exact_true_return,behavior_relative_exact_return,paired_mc_behavior_delta,paired_mc_se,evaluation_episodes,maximum_pairwise_se,unsupported_action_mass,claim_boundary
respiratory,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,3414,world_model_planner,-0.176439154378833,0.4824649829791807,0.4864463754373299,0.0084285312865559,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,3414,world_model_planner,-0.2583800481152582,0.4005240892427555,0.4042697793676604,0.0087607836585985,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,3414,world_model_planner,-0.25373355079099,0.4051705865670237,0.4103491470908354,0.0084303918810661,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,3414,world_model_planner,-0.3105604882050816,0.3483436491529322,0.3555265171537947,0.0120689201771847,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,3414,world_model_planner,-0.3004058176350325,0.3584983197229813,0.3644126351609775,0.0094922915799255,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,exact_adaptive_oracle,3414,oracle,0.2514049637656743,0.910309101123688,0.91918279528809,0.0122501038057834,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,behavior_cloning,3417,model_free,-0.7201640676482599,-0.0612599302902461,-0.0561877766463639,0.0054859663139761,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,discrete_bcq,3417,model_free,-0.5145500428000065,0.1443540945580073,0.1540513144127551,0.0044009874665163,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,discrete_cql,3417,model_free,-0.4095173920440614,0.2493867453139523,0.2591501139670361,0.0073028861766633,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,soft_spibb,3417,model_free,-0.489974667770484,0.1689294695875297,0.1712834078395052,0.0086607365393489,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,decision_transformer_adapter,3417,model_free,-0.68658672099179,-0.0276825836337761,-0.0309074288475345,0.0049058061548389,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,empirical_behavior,3417,control,-0.6589041373580138,0.0,0.0,0.0,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,random_supported,3417,control,-0.5569164837977322,0.1019876535602816,0.1062980149614577,0.0100370407037595,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,minimum_supported_action,3417,control,-0.7964714024604391,-0.1375672651024253,-0.1295987379805525,0.0269072407632233,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,maximum_supported_action,3417,control,-1.0120469161806844,-0.3531427788226706,-0.3483093292379274,0.0066259729951319,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,severity_rule,3417,control,0.092554597073499,0.7514587344315129,0.7596566164827478,0.0132657441037464,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,grud_world_model__H1_exhaustive__support_constrained,3417,world_model_planner,-0.3094253134785572,0.3494788238794566,0.3485335131568408,0.0147546039506151,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,3417,world_model_planner,-0.2397877632732037,0.41911637408481,0.4172091440121422,0.0109886272647214,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,grud_world_model__H4_categorical_CEM__support_constrained,3417,world_model_planner,-0.3272998806473986,0.3316042567106151,0.3324350969444009,0.0117526937336517,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,3417,world_model_planner,-0.2928738270023015,0.3660303103557122,0.3654519494415011,0.0116909268332356,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,grud_world_model__H8_categorical_CEM__support_constrained,3417,world_model_planner,-0.3865234557426555,0.2723806816153582,0.2694036383815625,0.0137507846183725,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,3417,world_model_planner,-0.3573826884664333,0.3015214488915804,0.2988216465076244,0.0136650510926481,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,transformer_world_model__H1_exhaustive__support_constrained,3417,world_model_planner,-0.3094253134785572,0.3494788238794566,0.3485335131568408,0.0147546039506151,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,3417,world_model_planner,-0.2447148659411852,0.4141892714168286,0.4117781910957878,0.0103016127174021,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,transformer_world_model__H4_categorical_CEM__support_constrained,3417,world_model_planner,-0.3272239309712418,0.331680206386772,0.3325055992952995,0.0117449723142182,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,3417,world_model_planner,-0.3411635362081176,0.3177406011498961,0.317561348836906,0.0112482986897437,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,transformer_world_model__H8_categorical_CEM__support_constrained,3417,world_model_planner,-0.3863957982868074,0.2725083390712063,0.2694787775953847,0.013753228496204,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,3417,world_model_planner,-0.3805126673307989,0.2783914700272148,0.2753259457456858,0.013076849787924,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,3417,world_model_planner,-0.3094253134785572,0.3494788238794566,0.3485335131568408,0.0147546039506151,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,3417,world_model_planner,-0.3109527973513593,0.3479513400066545,0.3471454070417239,0.014777498591118,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,3417,world_model_planner,-0.3272998806473986,0.3316042567106151,0.3324350969444009,0.0117526937336517,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,3417,world_model_planner,-0.3763453330356643,0.2825588043223495,0.2836866138604856,0.0140331514914327,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,3417,world_model_planner,-0.3865234557426555,0.2723806816153582,0.2694036383815625,0.0137507846183725,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,3417,world_model_planner,-0.3715044222764367,0.2873997150815771,0.2857842860293739,0.0132864781291393,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,3417,world_model_planner,-0.3094253134785572,0.3494788238794566,0.3485335131568408,0.0147546039506151,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,3417,world_model_planner,-0.2777102779051616,0.3811938594528521,0.3824156985127587,0.0123576866610783,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,3417,world_model_planner,-0.3272998806473986,0.3316042567106151,0.3324350969444009,0.0117526937336517,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,3417,world_model_planner,-0.3387466898783743,0.3201574474796395,0.3199369154072882,0.0124517921993342,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,3417,world_model_planner,-0.3865234557426555,0.2723806816153582,0.2694036383815625,0.0137507846183725,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,3417,world_model_planner,-0.3798691164377618,0.279035020920252,0.2775186349685037,0.0132277249952738,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,exact_adaptive_oracle,3417,oracle,0.2514049637656743,0.910309101123688,0.91918279528809,0.0122501038057834,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,behavior_cloning,3420,model_free,-0.7195350872096908,-0.060630949851677,-0.0537323704410849,0.005517939936814,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,discrete_bcq,3420,model_free,-0.5296060741087376,0.1292980632492761,0.1357498898217563,0.0038122545441591,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,discrete_cql,3420,model_free,-0.6440709850144698,0.0148331523435439,0.0192657244379632,0.0093829476205936,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,soft_spibb,3420,model_free,-0.7209490823922708,-0.062044945034257,-0.0519933291442722,0.0046349892983769,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,decision_transformer_adapter,3420,model_free,-0.6683968538835212,-0.0094927165255074,-0.0099023292676195,0.004570502625731,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,empirical_behavior,3420,control,-0.6589041373580138,0.0,0.0,0.0,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,random_supported,3420,control,-0.5569164837977322,0.1019876535602816,0.1062980149614577,0.0100370407037595,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,minimum_supported_action,3420,control,-0.7964714024604391,-0.1375672651024253,-0.1295987379805525,0.0269072407632233,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,maximum_supported_action,3420,control,-1.0120469161806844,-0.3531427788226706,-0.3483093292379274,0.0066259729951319,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,severity_rule,3420,control,0.092554597073499,0.7514587344315129,0.7596566164827478,0.0132657441037464,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,grud_world_model__H1_exhaustive__support_constrained,3420,world_model_planner,-0.3192165013074671,0.3396876360505467,0.3417033693165259,0.0155364960372638,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,3420,world_model_planner,-0.2054056865724341,0.4534984507855797,0.4572633611322288,0.0104632829081123,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,grud_world_model__H4_categorical_CEM__support_constrained,3420,world_model_planner,-0.177343968589641,0.4815601687683727,0.4887689235730311,0.0102193420447987,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,3420,world_model_planner,-0.1998355984884037,0.45906853886961,0.463517285195602,0.0101930874822301,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,grud_world_model__H8_categorical_CEM__support_constrained,3420,world_model_planner,-0.2595845946948905,0.3993195426631233,0.405359615443649,0.0097162265290848,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,3420,world_model_planner,-0.2759989480652529,0.3829051892927609,0.3898649785823587,0.0104450574479144,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,transformer_world_model__H1_exhaustive__support_constrained,3420,world_model_planner,-0.3192165013074671,0.3396876360505467,0.3417033693165259,0.0155364960372638,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,3420,world_model_planner,-0.124081462486694,0.5348226748713197,0.5378824766983066,0.0081189798022421,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,transformer_world_model__H4_categorical_CEM__support_constrained,3420,world_model_planner,-0.177343968589641,0.4815601687683727,0.4887689235730311,0.0102193420447987,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,3420,world_model_planner,-0.1546953454529223,0.5042087919050915,0.5105697308690622,0.0092129708224754,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,transformer_world_model__H8_categorical_CEM__support_constrained,3420,world_model_planner,-0.2595845946948905,0.3993195426631233,0.405359615443649,0.0097162265290848,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,3420,world_model_planner,-0.2456945680907698,0.4132095692672439,0.4209838529454743,0.0092445589310484,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,3420,world_model_planner,-0.3192165013074671,0.3396876360505467,0.3417033693165259,0.0155364960372638,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,3420,world_model_planner,-0.2798575956208059,0.3790465417372078,0.3821048260201833,0.0137905792953066,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,3420,world_model_planner,-0.177343968589641,0.4815601687683727,0.4887689235730311,0.0102193420447987,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,3420,world_model_planner,-0.2305831095926723,0.4283210277653415,0.4358941173496407,0.0131886566717412,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,3420,world_model_planner,-0.2595845946948905,0.3993195426631233,0.405359615443649,0.0097162265290848,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,3420,world_model_planner,-0.347782300488212,0.3111218368698017,0.320080283384672,0.0136539191197707,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,3420,world_model_planner,-0.3192165013074671,0.3396876360505467,0.3417033693165259,0.0155364960372638,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,3420,world_model_planner,-0.1286575489392465,0.5302465884187673,0.533166296103396,0.0081217717926191,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,3420,world_model_planner,-0.177343968589641,0.4815601687683727,0.4887689235730311,0.0102193420447987,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,3420,world_model_planner,-0.1690454528807414,0.4898586844772723,0.4929237813464331,0.0094904548921209,2048,0.0269072407632233,0.0,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
