environment,task,mechanism,horizon,estimator,denominator_contract,clipping_contract,support_contract,independent_logged_datasets,minimum_policy_empirical_coverage,minimum_policy_coverage_ci_low,coverage_gate,rank_gate,pairwise_gate,sign_gate,false_improvement_probability,false_improvement_gate,median_ess,ess_gate,maximum_unsupported_action_mass,support_gate,finite_gate,approved_known_value_tuple,retrospective_ehr_ope_authorized,authorization_boundary
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,CWPDIS,exact_behavior,20,masked,500,0.574,0.530254176,False,False,False,False,0.0,True,112.7605149,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,CWPDIS,exact_behavior,none,masked,500,0.596,0.5524153513,False,False,False,False,0.0,True,112.7605149,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,CWPDIS,misspecified_behavior,20,masked,500,0.304,0.2653020631,False,False,False,False,0.0004,True,132.4455094,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,CWPDIS,misspecified_behavior,none,masked,500,0.304,0.2653020631,False,False,False,False,0.0004,True,132.4455094,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,CWPDIS,paper_lstm_h16,20,masked,500,0.0,4.33680869e-19,False,False,False,False,0.0028,True,107.1914641,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,CWPDIS,paper_lstm_h16,none,masked,500,0.0,4.33680869e-19,False,False,False,False,0.0028,True,107.1914641,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,DR,crossfit_stronger,20,masked,500,0.276,0.2386381329,False,False,False,False,0.0,True,111.308724,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,DR,crossfit_stronger,none,masked,500,0.386,0.3443514767,False,False,False,False,0.0,True,109.6259939,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,DR,exact_behavior,20,masked,500,0.288,0.2500432711,False,False,False,False,0.0,True,112.7605149,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,DR,exact_behavior,none,masked,500,0.422,0.379466375,False,False,False,False,0.0,True,112.7605149,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,DR,misspecified_behavior,20,masked,500,0.096,0.07317350467,False,False,False,True,0.0,True,132.4455094,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,DR,misspecified_behavior,none,masked,500,0.096,0.07317350467,False,False,False,True,0.0,True,132.4455094,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,DR,paper_lstm_h16,20,masked,500,0.106,0.08195705027,False,False,False,True,0.0,True,107.1914641,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,DR,paper_lstm_h16,none,masked,500,0.106,0.08195705027,False,False,False,True,0.0,True,107.1914641,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,FQE,crossfit_stronger,20,masked,500,0.0,4.33680869e-19,False,False,False,True,0.0,True,111.308724,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,FQE,crossfit_stronger,none,masked,500,0.0,4.33680869e-19,False,False,False,True,0.0,True,109.6259939,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,FQE,exact_behavior,20,masked,500,0.0,4.33680869e-19,False,False,False,True,0.0,True,112.7605149,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,FQE,exact_behavior,none,masked,500,0.0,4.33680869e-19,False,False,False,True,0.0,True,112.7605149,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,FQE,misspecified_behavior,20,masked,500,0.0,4.33680869e-19,False,False,False,True,0.0,True,132.4455094,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,FQE,misspecified_behavior,none,masked,500,0.0,4.33680869e-19,False,False,False,True,0.0,True,132.4455094,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,FQE,paper_lstm_h16,20,masked,500,0.0,4.33680869e-19,False,False,False,True,0.0,True,107.1914641,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,FQE,paper_lstm_h16,none,masked,500,0.0,4.33680869e-19,False,False,False,True,0.0,True,107.1914641,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,IS,crossfit_stronger,20,masked,500,0.288,0.2500432711,False,False,False,False,0.0,True,111.308724,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,IS,crossfit_stronger,none,masked,500,0.364,0.3230114359,False,False,False,False,0.0,True,109.6259939,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,IS,exact_behavior,20,masked,500,0.3,0.2614819321,False,False,False,False,0.0,True,112.7605149,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,IS,exact_behavior,none,masked,500,0.402,0.3599287403,False,False,False,False,0.0,True,112.7605149,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,IS,misspecified_behavior,20,masked,500,0.046,0.03084510837,False,False,False,True,0.0,True,132.4455094,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,IS,misspecified_behavior,none,masked,500,0.046,0.03084510837,False,False,False,True,0.0,True,132.4455094,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,IS,paper_lstm_h16,20,masked,500,0.0,4.33680869e-19,False,False,True,True,0.0,True,107.1914641,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,IS,paper_lstm_h16,none,masked,500,0.0,4.33680869e-19,False,False,True,True,0.0,True,107.1914641,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,PDIS,crossfit_stronger,20,masked,500,0.29,0.2519474199,False,False,False,False,0.0,True,111.308724,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,PDIS,crossfit_stronger,none,masked,500,0.366,0.3249476049,False,False,False,False,0.0,True,109.6259939,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,PDIS,exact_behavior,20,masked,500,0.292,0.2538524938,False,False,False,False,0.0,True,112.7605149,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,PDIS,exact_behavior,none,masked,500,0.404,0.3618792247,False,False,False,False,0.0,True,112.7605149,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,PDIS,misspecified_behavior,20,masked,500,0.046,0.03084510837,False,False,False,True,0.0,True,132.4455094,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,PDIS,misspecified_behavior,none,masked,500,0.046,0.03084510837,False,False,False,True,0.0,True,132.4455094,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,PDIS,paper_lstm_h16,20,masked,500,0.0,4.33680869e-19,False,False,True,True,0.0,True,107.1914641,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,PDIS,paper_lstm_h16,none,masked,500,0.0,4.33680869e-19,False,False,True,True,0.0,True,107.1914641,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WDR,crossfit_stronger,20,masked,500,0.278,0.2405366075,False,False,False,False,0.0,True,111.308724,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WDR,crossfit_stronger,none,masked,500,0.348,0.3075503021,False,False,False,False,0.0,True,109.6259939,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WDR,exact_behavior,20,masked,500,0.282,0.2443364332,False,False,False,False,0.0,True,112.7605149,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WDR,exact_behavior,none,masked,500,0.356,0.31527456,False,False,False,False,0.0,True,112.7605149,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WDR,misspecified_behavior,20,masked,500,0.138,0.1105180089,False,False,False,True,0.0,True,132.4455094,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WDR,misspecified_behavior,none,masked,500,0.138,0.1105180089,False,False,False,True,0.0,True,132.4455094,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WDR,paper_lstm_h16,20,masked,500,0.09,0.06794254789,False,False,False,True,0.0,True,107.1914641,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WDR,paper_lstm_h16,none,masked,500,0.09,0.06794254789,False,False,False,True,0.0,True,107.1914641,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WIS,crossfit_stronger,20,masked,500,0.302,0.2633915509,False,False,False,False,0.0,True,111.308724,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WIS,crossfit_stronger,none,masked,500,0.364,0.3230114359,False,False,False,False,0.0,True,109.6259939,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WIS,exact_behavior,20,masked,500,0.314,0.2748678558,False,False,False,False,0.0,True,112.7605149,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WIS,exact_behavior,none,masked,500,0.388,0.3462960294,False,False,False,False,0.0,True,112.7605149,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WIS,misspecified_behavior,20,masked,500,0.176,0.1451264013,False,False,False,False,0.0,True,132.4455094,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WIS,misspecified_behavior,none,masked,500,0.176,0.1451264013,False,False,False,False,0.0,True,132.4455094,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WIS,paper_lstm_h16,20,masked,500,0.002,0.0003531363946,False,False,False,False,0.0004,True,107.1914641,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WIS,paper_lstm_h16,none,masked,500,0.002,0.0003531363946,False,False,False,False,0.0004,True,107.1914641,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WPDIS,crossfit_stronger,20,masked,500,0.316,0.2767836281,False,False,False,False,0.0,True,111.308724,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WPDIS,crossfit_stronger,none,masked,500,0.37,0.3288222638,False,False,False,False,0.0,True,109.6259939,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WPDIS,exact_behavior,20,masked,500,0.326,0.286375316,False,False,False,False,0.0,True,112.7605149,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WPDIS,exact_behavior,none,masked,500,0.396,0.3540817035,False,False,False,False,0.0,True,112.7605149,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WPDIS,misspecified_behavior,20,masked,500,0.194,0.1617264666,False,False,False,False,0.0,True,132.4455094,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WPDIS,misspecified_behavior,none,masked,500,0.194,0.1617264666,False,False,False,False,0.0,True,132.4455094,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WPDIS,paper_lstm_h16,20,masked,500,0.002,0.0003531363946,False,False,False,False,0.0,True,107.1914641,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,WPDIS,paper_lstm_h16,none,masked,500,0.002,0.0003531363946,False,False,False,False,0.0,True,107.1914641,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,support_restricted_WPDIS,crossfit_stronger,20,masked,500,0.316,0.2767836281,False,False,False,False,0.0,True,111.308724,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,support_restricted_WPDIS,crossfit_stronger,none,masked,500,0.37,0.3288222638,False,False,False,False,0.0,True,109.6259939,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,support_restricted_WPDIS,exact_behavior,20,masked,500,0.326,0.286375316,False,False,False,False,0.0,True,112.7605149,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,support_restricted_WPDIS,exact_behavior,none,masked,500,0.396,0.3540817035,False,False,False,False,0.0,True,112.7605149,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,support_restricted_WPDIS,misspecified_behavior,20,masked,500,0.194,0.1617264666,False,False,False,False,0.0,True,132.4455094,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,support_restricted_WPDIS,misspecified_behavior,none,masked,500,0.194,0.1617264666,False,False,False,False,0.0,True,132.4455094,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,support_restricted_WPDIS,paper_lstm_h16,20,masked,500,0.002,0.0003531363946,False,False,False,False,0.0,True,107.1914641,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_heterogeneous_response,aki_rrt,heterogeneous_response,3,support_restricted_WPDIS,paper_lstm_h16,none,masked,500,0.002,0.0003531363946,False,False,False,False,0.0,True,107.1914641,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_interior_optimum,aki_rrt,interior_optimum,1,CWPDIS,crossfit_stronger,20,masked,500,0.796,0.7584846634,False,False,False,False,0.0,True,109.3006776,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_interior_optimum,aki_rrt,interior_optimum,1,CWPDIS,crossfit_stronger,none,masked,500,0.778,0.7395302181,False,False,False,False,0.0,True,109.3006776,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_interior_optimum,aki_rrt,interior_optimum,1,CWPDIS,exact_behavior,20,masked,500,0.79,0.752155153,False,False,False,False,0.0,True,102.3007521,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_interior_optimum,aki_rrt,interior_optimum,1,CWPDIS,exact_behavior,none,masked,500,0.776,0.7374303353,False,False,False,False,0.0,True,102.3007521,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_interior_optimum,aki_rrt,interior_optimum,1,CWPDIS,misspecified_behavior,20,masked,500,0.824,0.7881858287,False,False,False,False,0.0,True,147.609679,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_interior_optimum,aki_rrt,interior_optimum,1,CWPDIS,misspecified_behavior,none,masked,500,0.824,0.7881858287,False,False,False,False,0.0,True,147.609679,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_interior_optimum,aki_rrt,interior_optimum,1,CWPDIS,paper_lstm_h16,20,masked,500,0.828,0.7924525525,False,False,False,False,0.0012,True,146.8952515,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
kdd107_aki_rrt_interior_optimum,aki_rrt,interior_optimum,1,CWPDIS,paper_lstm_h16,none,masked,500,0.828,0.7924525525,False,False,False,False,0.0012,True,146.8952515,True,0,True,True,False,False,"Passing tuples remain estimator--denominator--clip--support--horizon--mechanism specific and do not authorize retrospective EHR OPE without separate trained-policy, probability, overlap, and task-contract gates."
