task,mechanism,policy,method_group,training_seed,exact_return,exact_regret,behavior_delta,fixed_control_relative_return,mc_return,mc_return_se,paired_behavior_delta,paired_behavior_se,exact_mc_agreement_tolerance,exact_mc_agreement_pass,unsupported_mass,support_pass,rank,claim_boundary
respiratory,heterogeneous_response,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3417,0.3301572007267712,0.0602457405543548,-0.0086660016928045,-0.0023509042844575,0.3340885484815488,0.0060480236432038,-0.0095231835589495,0.0014514415219519,0.03,True,0.0,True,27,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,behavior_cloning,model_free,3420,0.3279632622553118,0.0624396790258142,-0.0108599401642638,-0.0045448427559168,0.3337694231756933,0.0062755332265656,-0.0098423088648049,0.0014179196689157,0.03,True,0.0,True,29,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,discrete_bcq,model_free,3420,0.338640235821759,0.051762705459367,-0.0001829665978166,0.0061321308105303,0.3438492896139137,0.0065565629530689,0.0002375575734154,0.0014367389637693,0.03,True,0.0,True,3,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,discrete_cql,model_free,3420,0.3280129271463068,0.0623900141348192,-0.0108102752732688,-0.0044951778649218,0.3330409042820219,0.0064566215764321,-0.0105708277584764,0.0014054373854103,0.03,True,0.0,True,28,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,soft_spibb,model_free,3420,0.3288684731887864,0.0615344680923397,-0.0099547292307893,-0.0036396318224423,0.3338192179709681,0.0063217164832404,-0.0097925140695301,0.0013531061633583,0.03,True,0.0,True,21,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,decision_transformer_adapter,model_free,3420,0.3302187479086814,0.0601841933724446,-0.0086044545108943,-0.0022893571025472,0.3361474790755399,0.0062364153947263,-0.0074642529649584,0.001391591737326,0.03,True,0.0,True,19,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,empirical_behavior,control,3420,0.3388232024195757,0.0515797388615503,0.0,0.006315097408347,0.3436117320404983,0.0062284544168686,0.0,0.0,0.03,True,0.0,True,2,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,random_supported,control,3420,0.3268962068270604,0.0635067344540656,-0.0119269955925153,-0.0056118981841682,0.3329937072905196,0.0061961145799886,-0.0106180247499787,0.0014309921827529,0.03,True,0.0,True,31,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,minimum_supported_action,control,3420,0.3271980211859551,0.063204920095171,-0.0116251812336206,-0.0053100838252736,0.3320714874599206,0.0073032247203354,-0.0115402445805777,0.0025819662464515,0.03,True,0.0,True,30,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,maximum_supported_action,control,3420,0.3325081050112287,0.0578948362698973,-0.006315097408347,0.0,0.3362459161384898,0.0061430698459123,-0.0073658159020084,0.001835646996146,0.03,True,0.0,True,12,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,severity_rule,control,3420,0.3568049077072404,0.0335980335738857,0.0179817052876646,0.0242968026960116,0.3623670455997035,0.0065166604211907,0.0187553135592051,0.0013836085418706,0.03,True,0.0,True,1,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,3420,0.3335494646460383,0.0568534766350878,-0.0052737377735374,0.0010413596348095,0.3383201353774727,0.0063333754520734,-0.0052915966630256,0.0015222021397569,0.03,True,0.0,True,9,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3420,0.3237571723631713,0.0666457689179547,-0.0150660300564043,-0.0087509326480573,0.3278513057044745,0.0062462226085835,-0.0157604263360237,0.0015185332453548,0.03,True,0.0,True,34,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3420,0.3324700541597906,0.0579328871213355,-0.0063531482597851,-3.80508514381539e-05,0.3370573521590401,0.0063143822519542,-0.0065543798814582,0.0015359779125379,0.03,True,0.0,True,15,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3249263995462138,0.0654765417349123,-0.0138968028733619,-0.0075817054650149,0.3288691187045043,0.0062390335064837,-0.014742613335994,0.0015244594986208,0.03,True,0.0,True,33,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3420,0.3283878767308894,0.0620150645502367,-0.0104353256886863,-0.0041202282803393,0.3328815941151117,0.006305019430462,-0.0107301379253865,0.0015065854451313,0.03,True,0.0,True,26,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3255994359988913,0.0648035052822347,-0.0132237664206844,-0.0069086690123373,0.3292572800266626,0.006288055229228,-0.0143544520138356,0.0015482946543581,0.03,True,0.0,True,32,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3420,0.3335494646460383,0.0568534766350878,-0.0052737377735374,0.0010413596348095,0.3383201353774727,0.0063333754520734,-0.0052915966630256,0.0015222021397569,0.03,True,0.0,True,11,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3420,0.3335494646460383,0.0568534766350878,-0.0052737377735374,0.0010413596348095,0.3383201353774727,0.0063333754520734,-0.0052915966630256,0.0015222021397569,0.03,True,0.0,True,10,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3420,0.3324700541597906,0.0579328871213355,-0.0063531482597851,-3.80508514381539e-05,0.3370573521590401,0.0063143822519542,-0.0065543798814582,0.0015359779125379,0.03,True,0.0,True,16,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3337791337560702,0.0566238075250558,-0.0050440686635054,0.0012710287448415,0.3386609561760949,0.0063200864063768,-0.0049507758644034,0.0015284171342075,0.03,True,0.0,True,4,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3420,0.3283878767308894,0.0620150645502367,-0.0104353256886863,-0.0041202282803393,0.3328815941151117,0.006305019430462,-0.0107301379253865,0.0015065854451313,0.03,True,0.0,True,27,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3301765903644263,0.0602263509166997,-0.0086466120551493,-0.0023315146468023,0.33414878714161,0.006327794622931,-0.0094629448988883,0.0015106018124232,0.03,True,0.0,True,20,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,3420,0.3335494646460383,0.0568534766350878,-0.0052737377735374,0.0010413596348095,0.3383201353774727,0.0063333754520734,-0.0052915966630256,0.0015222021397569,0.03,True,0.0,True,6,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3420,0.3335494646460383,0.0568534766350878,-0.0052737377735374,0.0010413596348095,0.3383201353774727,0.0063333754520734,-0.0052915966630256,0.0015222021397569,0.03,True,0.0,True,5,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,3420,0.3324700541597906,0.0579328871213355,-0.0063531482597851,-3.80508514381539e-05,0.3370573521590401,0.0063143822519542,-0.0065543798814582,0.0015359779125379,0.03,True,0.0,True,13,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3323866257924683,0.0580163154886577,-0.0064365766271073,-0.0001214792187603,0.3369607406686906,0.0063151172401458,-0.0066509913718076,0.0015357108806787,0.03,True,0.0,True,17,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,world_model_planner,3420,0.3283878767308894,0.0620150645502367,-0.0104353256886863,-0.0041202282803393,0.3328815941151117,0.006305019430462,-0.0107301379253865,0.0015065854451313,0.03,True,0.0,True,24,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.328843868496354,0.061559072784772,-0.0099793339232217,-0.0036642365148746,0.3336507200062451,0.0063170718264519,-0.0099610120342532,0.0015131355420008,0.03,True,0.0,True,22,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,world_model_planner,3420,0.3335494646460383,0.0568534766350878,-0.0052737377735374,0.0010413596348095,0.3383201353774727,0.0063333754520734,-0.0052915966630256,0.0015222021397569,0.03,True,0.0,True,8,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3420,0.3335494646460383,0.0568534766350878,-0.0052737377735374,0.0010413596348095,0.3383201353774727,0.0063333754520734,-0.0052915966630256,0.0015222021397569,0.03,True,0.0,True,7,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,world_model_planner,3420,0.3324700541597906,0.0579328871213355,-0.0063531482597851,-3.80508514381539e-05,0.3370573521590401,0.0063143822519542,-0.0065543798814582,0.0015359779125379,0.03,True,0.0,True,14,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3318654612150338,0.0585374800660922,-0.0069577412045419,-0.0006426437961948,0.3364735671196879,0.0063079325979713,-0.0071381649208103,0.0015357581940778,0.03,True,0.0,True,18,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,world_model_planner,3420,0.3283878767308894,0.0620150645502367,-0.0104353256886863,-0.0041202282803393,0.3328815941151117,0.006305019430462,-0.0107301379253865,0.0015065854451313,0.03,True,0.0,True,25,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,heterogeneous_response,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3287982075151865,0.0616047337659396,-0.0100249949043892,-0.0037098974960422,0.3334636979745538,0.0063209587100575,-0.0101480340659445,0.0015076634395069,0.03,True,0.0,True,23,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,behavior_cloning,model_free,3408,0.3373614548015122,0.1127415091308654,0.0076171807260336,-0.0663948111242526,0.3408374317123487,0.0058408977115502,0.0076538350925653,0.002265610251068,0.03,True,0.0,True,6,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,discrete_bcq,model_free,3408,0.3169254263002375,0.1331775376321401,-0.012818847775241,-0.0868308396255272,0.3188287033247013,0.0059054731964771,-0.0143548932950819,0.0022498731471126,0.03,True,0.0,True,10,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,discrete_cql,model_free,3408,0.3653530854205944,0.0847498785117832,0.0356088113451158,-0.0384031805051704,0.3712786899352244,0.0059850737588996,0.0380950933154411,0.0022188951072945,0.03,True,0.0,True,2,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,soft_spibb,model_free,3408,0.3521856903610667,0.0979172735713109,0.0224414162855881,-0.0515705755646981,0.3563835844610529,0.0060046768914993,0.0231999878412696,0.0022456500321814,0.03,True,0.0,True,3,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,decision_transformer_adapter,model_free,3408,0.3403575919647759,0.1097453719676018,0.0106133178892973,-0.0633986739609889,0.3456206927903887,0.0060126256397444,0.0124370961706054,0.0021622675220927,0.03,True,0.0,True,5,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,empirical_behavior,control,3408,0.3297442740754785,0.1203586898568991,0.0,-0.0740119918502862,0.3331835966197833,0.0061137608090129,0.0,0.0,0.03,True,0.0,True,8,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,random_supported,control,3408,0.3314548117041815,0.1186481522281961,0.0017105376287029,-0.0723014542215833,0.3361945096680632,0.0057819487914905,0.0030109130482799,0.0023773274452377,0.03,True,0.0,True,7,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,minimum_supported_action,control,3408,0.4037562659257648,0.0463466980066128,0.0740119918502862,0.0,0.4096504301019756,0.0060927115098864,0.0764668334821922,0.0031930031663281,0.03,True,0.0,True,1,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,maximum_supported_action,control,3408,0.3180860623435027,0.1320169015888749,-0.0116582117319758,-0.0856702035822621,0.3197832521430559,0.0055987694441733,-0.0134003444767273,0.0025952895380992,0.03,True,0.0,True,9,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,severity_rule,control,3408,0.3455836486357275,0.1045193152966501,0.0158393745602489,-0.0581726172900373,0.3509915568102602,0.0066217979127547,0.0178079601904768,0.0024995350785719,0.03,True,0.0,True,4,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,3408,0.3065976499842068,0.1435053139481709,-0.0231466240912717,-0.097158615941558,0.3077535852389861,0.0058306495433407,-0.0254300113807972,0.0023898404002994,0.03,True,0.0,True,24,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3065976499842068,0.1435053139481709,-0.0231466240912717,-0.097158615941558,0.3077535852389861,0.0058306495433407,-0.0254300113807972,0.0023898404002994,0.03,True,0.0,True,23,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3092819391147388,0.1408210248176389,-0.0204623349607397,-0.094474326811026,0.3112722867712097,0.0059281876819778,-0.0219113098485735,0.0023653107811186,0.03,True,0.0,True,15,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.308970318813467,0.1411326451189106,-0.0207739552620115,-0.0947859471122978,0.3110058999185856,0.0059376480564928,-0.0221776967011976,0.0023643312399745,0.03,True,0.0,True,17,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3049940061460809,0.1451089577862967,-0.0247502679293976,-0.0987622597796838,0.3074023178812097,0.0059867830836826,-0.0257812787385736,0.0024178079319792,0.03,True,0.0,True,29,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3063561541829553,0.1437468097494223,-0.0233881198925232,-0.0974001117428094,0.3089097279721494,0.0060280218198575,-0.0242738686476339,0.0023981823690357,0.03,True,0.0,True,26,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3408,0.3065976499842068,0.1435053139481709,-0.0231466240912717,-0.097158615941558,0.3077535852389861,0.0058306495433407,-0.0254300113807972,0.0023898404002994,0.03,True,0.0,True,25,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.2845706540194352,0.1655323099129424,-0.0451736200560433,-0.1191856119063295,0.2838163901818381,0.0054962168531304,-0.0493672064379452,0.0026958126552748,0.03,True,0.0,True,34,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3092819391147388,0.1408210248176389,-0.0204623349607397,-0.094474326811026,0.3112722867712097,0.0059281876819778,-0.0219113098485735,0.0023653107811186,0.03,True,0.0,True,16,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.2864365728538706,0.1636663910785071,-0.0433077012216079,-0.1173196930718942,0.2860950774731105,0.0056426040067649,-0.0470885191466727,0.0026674634797215,0.03,True,0.0,True,33,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3049940061460809,0.1451089577862967,-0.0247502679293976,-0.0987622597796838,0.3074023178812097,0.0059867830836826,-0.0257812787385736,0.0024178079319792,0.03,True,0.0,True,30,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.2962821689694843,0.1538207949628934,-0.0334621051059942,-0.1074740969562805,0.2958565672786093,0.0058301189369985,-0.0373270293411739,0.0025233013394763,0.03,True,0.0,True,32,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,3408,0.3065976499842068,0.1435053139481709,-0.0231466240912717,-0.097158615941558,0.3077535852389861,0.0058306495433407,-0.0254300113807972,0.0023898404002994,0.03,True,0.0,True,20,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3065976499842068,0.1435053139481709,-0.0231466240912717,-0.097158615941558,0.3077535852389861,0.0058306495433407,-0.0254300113807972,0.0023898404002994,0.03,True,0.0,True,19,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3092819391147388,0.1408210248176389,-0.0204623349607397,-0.094474326811026,0.3112722867712097,0.0059281876819778,-0.0219113098485735,0.0023653107811186,0.03,True,0.0,True,12,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,delayed_tradeoff,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3094759735285462,0.1406269904038314,-0.0202683005469323,-0.0942802923972186,0.3113579290131613,0.005925967864385,-0.021825667606622,0.0023660366351828,0.03,True,0.0,True,11,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
