task,method,seed,exact_oracle_value,exact_policy_value,exact_regret,negative_regret,claim_boundary
respiratory,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,3417,0.2514049637656743,-0.3865234557426555,0.6379284195083299,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,3417,0.2514049637656743,-0.3715044222764367,0.622909386042111,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,3417,0.2514049637656743,-0.3094253134785572,0.5608302772442315,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,3417,0.2514049637656743,-0.2777102779051616,0.5291152416708359,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,3417,0.2514049637656743,-0.3272998806473986,0.5787048444130729,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,3417,0.2514049637656743,-0.3387466898783743,0.5901516536440485,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,3417,0.2514049637656743,-0.3865234557426555,0.6379284195083299,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,3417,0.2514049637656743,-0.3798691164377618,0.631274080203436,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,exact_adaptive_oracle,3417,0.2514049637656743,0.2514049637656743,0.0,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,behavior_cloning,3420,0.2514049637656743,-0.7195350872096908,0.9709400509753652,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,discrete_bcq,3420,0.2514049637656743,-0.5296060741087376,0.781011037874412,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,discrete_cql,3420,0.2514049637656743,-0.6440709850144698,0.895475948780144,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,soft_spibb,3420,0.2514049637656743,-0.7209490823922708,0.9723540461579452,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,decision_transformer_adapter,3420,0.2514049637656743,-0.6683968538835212,0.9198018176491956,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,empirical_behavior,3420,0.2514049637656743,-0.6589041373580138,0.910309101123688,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,random_supported,3420,0.2514049637656743,-0.5569164837977322,0.8083214475634064,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,minimum_supported_action,3420,0.2514049637656743,-0.7964714024604391,1.0478763662261137,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,maximum_supported_action,3420,0.2514049637656743,-1.0120469161806844,1.2634518799463588,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,severity_rule,3420,0.2514049637656743,0.092554597073499,0.1588503666921752,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,grud_world_model__H1_exhaustive__support_constrained,3420,0.2514049637656743,-0.3192165013074671,0.5706214650731414,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,3420,0.2514049637656743,-0.2054056865724341,0.4568106503381084,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,grud_world_model__H4_categorical_CEM__support_constrained,3420,0.2514049637656743,-0.177343968589641,0.4287489323553153,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,3420,0.2514049637656743,-0.1998355984884037,0.451240562254078,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,grud_world_model__H8_categorical_CEM__support_constrained,3420,0.2514049637656743,-0.2595845946948905,0.5109895584605648,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,3420,0.2514049637656743,-0.2759989480652529,0.5274039118309272,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,transformer_world_model__H1_exhaustive__support_constrained,3420,0.2514049637656743,-0.3192165013074671,0.5706214650731414,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,3420,0.2514049637656743,-0.124081462486694,0.3754864262523683,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,transformer_world_model__H4_categorical_CEM__support_constrained,3420,0.2514049637656743,-0.177343968589641,0.4287489323553153,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,3420,0.2514049637656743,-0.1546953454529223,0.4061003092185966,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,transformer_world_model__H8_categorical_CEM__support_constrained,3420,0.2514049637656743,-0.2595845946948905,0.5109895584605648,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,3420,0.2514049637656743,-0.2456945680907698,0.4970995318564441,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,3420,0.2514049637656743,-0.3192165013074671,0.5706214650731414,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,3420,0.2514049637656743,-0.2798575956208059,0.5312625593864801,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,3420,0.2514049637656743,-0.177343968589641,0.4287489323553153,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,3420,0.2514049637656743,-0.2305831095926723,0.4819880733583466,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,3420,0.2514049637656743,-0.2595845946948905,0.5109895584605648,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,3420,0.2514049637656743,-0.347782300488212,0.5991872642538864,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,3420,0.2514049637656743,-0.3192165013074671,0.5706214650731414,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,3420,0.2514049637656743,-0.1286575489392465,0.3800625127049208,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,3420,0.2514049637656743,-0.177343968589641,0.4287489323553153,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,3420,0.2514049637656743,-0.1690454528807414,0.4204504166464157,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,3420,0.2514049637656743,-0.2595845946948905,0.5109895584605648,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,3420,0.2514049637656743,-0.3171167120346628,0.5685216758003371,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
respiratory,exact_adaptive_oracle,3420,0.2514049637656743,0.2514049637656743,0.0,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,behavior_cloning,3408,0.2830662156785228,-0.6297409582310416,0.9128071739095645,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,discrete_bcq,3408,0.2830662156785228,-0.1486715247851376,0.4317377404636604,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,discrete_cql,3408,0.2830662156785228,-0.8161682777659932,1.099234493444516,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,soft_spibb,3408,0.2830662156785228,-0.6955868330895171,0.97865304876804,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,decision_transformer_adapter,3408,0.2830662156785228,-0.5829993126192524,0.8660655282977753,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,empirical_behavior,3408,0.2830662156785228,-0.5793410193366589,0.8624072350151818,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,random_supported,3408,0.2830662156785228,-0.5181741603416261,0.801240376020149,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,minimum_supported_action,3408,0.2830662156785228,-1.040536219268709,1.3236024349472322,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,maximum_supported_action,3408,0.2830662156785228,-1.0121312800902962,1.295197495768819,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,severity_rule,3408,0.2830662156785228,0.0754893217268688,0.207576893951654,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,grud_world_model__H1_exhaustive__support_constrained,3408,0.2830662156785228,-0.4010686399330347,0.6841348556115576,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,3408,0.2830662156785228,-0.2054969972388793,0.4885632129174022,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,grud_world_model__H4_categorical_CEM__support_constrained,3408,0.2830662156785228,-0.2552346031777025,0.5383008188562254,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,3408,0.2830662156785228,-0.222899071958267,0.5059652876367899,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,grud_world_model__H8_categorical_CEM__support_constrained,3408,0.2830662156785228,-0.3589814989644189,0.6420477146429417,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,3408,0.2830662156785228,-0.3445972421647493,0.6276634578432722,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,transformer_world_model__H1_exhaustive__support_constrained,3408,0.2830662156785228,-0.4010686399330347,0.6841348556115576,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,3408,0.2830662156785228,-0.3952550255083158,0.6783212411868387,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,transformer_world_model__H4_categorical_CEM__support_constrained,3408,0.2830662156785228,-0.2552346031777025,0.5383008188562254,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,3408,0.2830662156785228,-0.3097768873398236,0.5928431030183465,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,transformer_world_model__H8_categorical_CEM__support_constrained,3408,0.2830662156785228,-0.3589814989644189,0.6420477146429417,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,3408,0.2830662156785228,-0.4010077337161036,0.6840739493946265,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,3408,0.2830662156785228,-0.4010686399330347,0.6841348556115576,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,3408,0.2830662156785228,-0.2284554531393333,0.5115216688178562,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,3408,0.2830662156785228,-0.2552346031777025,0.5383008188562254,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,3408,0.2830662156785228,-0.2134111563780923,0.4964773720566152,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,3408,0.2830662156785228,-0.3589814989644189,0.6420477146429417,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,3408,0.2830662156785228,-0.3557026963003441,0.638768911978867,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,3408,0.2830662156785228,-0.4010686399330347,0.6841348556115576,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,3408,0.2830662156785228,-0.2081534324931467,0.4912196481716696,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,3408,0.2830662156785228,-0.2552346031777025,0.5383008188562254,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,3408,0.2830662156785228,-0.2325564191395685,0.5156226348180913,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,3408,0.2830662156785228,-0.3589814989644189,0.6420477146429417,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,3408,0.2830662156785228,-0.360353375459119,0.6434195911376419,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,exact_adaptive_oracle,3408,0.2830662156785228,0.2830662156785228,0.0,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,behavior_cloning,3411,0.2830662156785228,-0.659377163378374,0.9424433790568968,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,discrete_bcq,3411,0.2830662156785228,-0.6102430976930446,0.8933093133715675,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,discrete_cql,3411,0.2830662156785228,-0.2367528231078076,0.5198190387863305,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,soft_spibb,3411,0.2830662156785228,-0.570305379157782,0.8533715948363049,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,decision_transformer_adapter,3411,0.2830662156785228,-0.6243511105282882,0.907417326206811,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,empirical_behavior,3411,0.2830662156785228,-0.5793410193366589,0.8624072350151818,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,random_supported,3411,0.2830662156785228,-0.5181741603416261,0.801240376020149,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,minimum_supported_action,3411,0.2830662156785228,-1.040536219268709,1.3236024349472322,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
shock,maximum_supported_action,3411,0.2830662156785228,-1.0121312800902962,1.295197495768819,False,"Exact finite known-construction technical benchmark only. Task profiles use aggregate EHR-derived dimensions and support, but action response is injected and is not a treatment benefit, causal effect, counterfactual claim, clinical utility, policy superiority, deployment, or autonomous-decision result."
