task,method_group,method,seeds,mean_exact_true_return,std_exact_true_return,mean_behavior_relative_exact_return,mean_paired_mc_behavior_delta,mean_paired_mc_se,maximum_unsupported_action_mass,exact_oracle_value,mean_exact_regret,behavior_exact_regret,behavior_normalized_exact_regret,display_method,evidence_role,claim_boundary
respiratory,model_free,behavior_cloning,5,-0.7016249465026922,0.017129003517249417,-0.04272080914467844,-0.03673983798568178,0.00524708135874696,0.0,0.2514049637656743,0.9530299102683666,0.9103091011236881,1.0469300033273794,Behavior cloning,primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,model_free,decision_transformer_adapter,5,-0.6687484187653012,0.011085082195976549,-0.009844281407287419,-0.011591570192322861,0.0048869839952953,0.0,0.2514049637656743,0.9201533825309756,0.9103091011236881,1.010814218373886,Decision Transformer adapter,primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,model_free,discrete_bcq,5,-0.563658337584771,0.06688839642784698,0.0952457997732427,0.10315984903586646,0.0043538810594083,0.0,0.2514049637656743,0.8150633013504454,0.9103091011236881,0.8953698258584133,Discrete BCQ,primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,model_free,discrete_cql,5,-0.5779367298974302,0.12180488313000677,0.08096740746058359,0.08578078198706778,0.00648655415349666,0.0,0.2514049637656743,0.8293416936631044,0.9103091011236881,0.9110550390404344,Discrete CQL,primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,model_free,soft_spibb,5,-0.6272140786682469,0.08922583833980262,0.031690058689766896,0.04159968368766497,0.00533802148691716,0.0,0.2514049637656743,0.8786190424339212,0.9103091011236881,0.9651875844692219,Soft-SPIBB adapter,primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,5,-0.20548660364099391,0.12082050525630338,0.45341753371701987,0.4556333578418782,0.01123245365351954,0.0,0.2514049637656743,0.4568915674066682,0.9103091011236881,0.5019081615713608,categorical RSSM + H1 exhaustive (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,5,-0.3760850903186529,0.0768000628633381,0.2828190470393609,0.28776660419238,0.01673677075774082,0.0,0.2514049637656743,0.6274900540843271,0.9103091011236881,0.6893153691529083,categorical RSSM + H1 exhaustive (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,5,-0.24367081681214103,0.08589727442588496,0.4152333205458727,0.41801868856676394,0.01132143802279512,0.0,0.2514049637656743,0.49507578057781537,0.9103091011236881,0.5438545873777296,categorical RSSM + H4 CEM (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,5,-0.2578685029424774,0.054595857889714536,0.40103563441553636,0.40372908351949965,0.01073178587030582,0.0,0.2514049637656743,0.5092734667081518,0.9103091011236881,0.5594511425619091,categorical RSSM + H4 CEM (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,5,-0.31357237873828747,0.07278601955771137,0.34533175861972626,0.3493111796169793,0.01192977587337826,0.0,0.2514049637656743,0.5649773425039617,0.9103091011236881,0.6206434076145697,categorical RSSM + H8 CEM (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,5,-0.3172658505428337,0.047158436462380646,0.34163828681518005,0.34485045586331775,0.01189264418415718,0.0,0.2514049637656743,0.568670814308508,0.9103091011236881,0.624700789662038,categorical RSSM + H8 CEM (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,5,-0.17131682230704362,0.08889685204323358,0.4875873150509701,0.48960602331095726,0.01059090032262188,0.0,0.2514049637656743,0.4227217860727179,0.9103091011236881,0.46437170138243034,Gaussian ensemble + H1 exhaustive (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,5,-0.3760850903186529,0.0768000628633381,0.2828190470393609,0.28776660419238,0.01673677075774082,0.0,0.2514049637656743,0.6274900540843271,0.9103091011236881,0.6893153691529083,Gaussian ensemble + H1 exhaustive (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,5,-0.21773475206506046,0.07935396459775029,0.4411693852929533,0.44325644261841946,0.01073378372079296,0.0,0.2514049637656743,0.4691397158307347,0.9103091011236881,0.5153630950757576,Gaussian ensemble + H4 CEM (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,5,-0.2578685029424774,0.054595857889714536,0.40103563441553636,0.40372908351949965,0.01073178587030582,0.0,0.2514049637656743,0.5092734667081518,0.9103091011236881,0.5594511425619091,Gaussian ensemble + H4 CEM (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,5,-0.32297530723563234,0.03875561822985021,0.3359288301223814,0.3387464155725718,0.01164893828218852,0.0,0.2514049637656743,0.5743802710013066,0.9103091011236881,0.6309727874765725,Gaussian ensemble + H8 CEM (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,5,-0.3172658505428337,0.047158436462380646,0.34163828681518005,0.34485045586331775,0.01189264418415718,0.0,0.2514049637656743,0.568670814308508,0.9103091011236881,0.624700789662038,Gaussian ensemble + H8 CEM (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,5,-0.17365654073326842,0.0874834272887123,0.48524759662474537,0.48707137136452916,0.01076289000376554,0.0,0.2514049637656743,0.4250615044989427,0.9103091011236881,0.4669419474926106,GRU-D + H1 exhaustive (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,grud_world_model__H1_exhaustive__support_constrained,5,-0.3760850903186529,0.0768000628633381,0.2828190470393609,0.28776660419238,0.01673677075774082,0.0,0.2514049637656743,0.6274900540843271,0.9103091011236881,0.6893153691529083,GRU-D + H1 exhaustive (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,5,-0.21500188007759657,0.053566777574693455,0.4439022572804171,0.4444818139337473,0.01093013018539504,0.0,0.2514049637656743,0.4664068438432709,0.9103091011236881,0.5123609587859079,GRU-D + H4 CEM (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,grud_world_model__H4_categorical_CEM__support_constrained,5,-0.2578685029424774,0.054595857889714536,0.40103563441553636,0.40372908351949965,0.01073178587030582,0.0,0.2514049637656743,0.5092734667081518,0.9103091011236881,0.5594511425619091,GRU-D + H4 CEM (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,5,-0.316327175275426,0.03401257734758722,0.3425769620825877,0.3460753848311886,0.01168759698657992,0.0,0.2514049637656743,0.5677321390411003,0.9103091011236881,0.6236696286352517,GRU-D + H8 CEM (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,grud_world_model__H8_categorical_CEM__support_constrained,5,-0.3172658505428337,0.047158436462380646,0.34163828681518005,0.34485045586331775,0.01189264418415718,0.0,0.2514049637656743,0.568670814308508,0.9103091011236881,0.624700789662038,GRU-D + H8 CEM (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,5,-0.2213440292228702,0.2231676294820155,0.43756010813514357,0.4412716009504279,0.0110987484170861,0.0,0.2514049637656743,0.47274899298854456,0.9103091011236881,0.5193279869496876,Transformer + H1 exhaustive (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,transformer_world_model__H1_exhaustive__support_constrained,5,-0.3760850903186529,0.0768000628633381,0.2828190470393609,0.28776660419238,0.01673677075774082,0.0,0.2514049637656743,0.6274900540843271,0.9103091011236881,0.6893153691529083,Transformer + H1 exhaustive (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,5,-0.27395633507502615,0.07627839022835498,0.38494780228298764,0.3877560167042626,0.011968009200531541,0.0,0.2514049637656743,0.5253612988407005,0.9103091011236881,0.5771240759783606,Transformer + H4 CEM (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,transformer_world_model__H4_categorical_CEM__support_constrained,5,-0.2693599074974652,0.05753819893214778,0.38954422986054854,0.3918068680198044,0.0106720258327981,0.0,0.2514049637656743,0.5207648712631394,0.9103091011236881,0.5720747717674203,Transformer + H4 CEM (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,5,-0.30982782911852225,0.062066568161605364,0.34907630823949154,0.3516780352826634,0.012361735429851339,0.0,0.2514049637656743,0.5612327928841966,0.9103091011236881,0.6165299151589381,Transformer + H8 CEM (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
respiratory,world_model_planner,transformer_world_model__H8_categorical_CEM__support_constrained,5,-0.3053045856291096,0.04939117009861435,0.3535995517289041,0.35695854510035013,0.01168082850557448,0.0,0.2514049637656743,0.5567095493947839,0.9103091011236881,0.6115610057150698,Transformer + H8 CEM (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,control,empirical_behavior,5,-0.5793410193366589,0.0,0.0,0.0,0.0,0.0,0.2830662156785228,0.8624072350151819,0.8624072350151819,1.0,Empirical behavior,primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,control,maximum_supported_action,5,-1.0121312800902962,0.0,-0.43279026075363725,-0.43134756863209944,0.0210955399312442,0.0,0.2830662156785228,1.295197495768819,0.8624072350151819,1.5018397842476567,Maximum supported,primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,control,minimum_supported_action,5,-1.040536219268709,0.0,-0.4611951999320504,-0.45765749195958405,0.0157680726384786,0.0,0.2830662156785228,1.3236024349472322,0.8624072350151819,1.5347765895353735,Minimum supported,primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,control,random_supported,5,-0.5181741603416261,0.0,0.061166858995032804,0.0647978614447171,0.0086722930587553,0.0,0.2830662156785228,0.801240376020149,0.8624072350151819,0.9290742742969264,Supported random,primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,control,severity_rule,5,0.0754893217268688,0.0,0.6548303410635278,0.664906236388313,0.009011075799654,0.0,0.2830662156785228,0.20757689395165396,0.8624072350151819,0.24069475014086558,Severity rule,primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,model_free,behavior_cloning,5,-0.6297153829108065,0.020571090516648162,-0.050374363574147596,-0.04067240128085474,0.008380300088039399,0.0,0.2830662156785228,0.9127815985893294,0.8624072350151819,1.0584113415667955,Behavior cloning,primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,model_free,decision_transformer_adapter,5,-0.5942032542464367,0.018898990625831384,-0.014862234909777719,-0.0146329853937217,0.0083862748525749,0.0,0.2830662156785228,0.8772694699249595,0.8624072350151819,1.0172334302245458,Decision Transformer adapter,primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,model_free,discrete_bcq,5,-0.2125973152867818,0.22353787233036987,0.3667437040498771,0.3747419571156211,0.00855618712644016,0.0,0.2830662156785228,0.4956635309653047,0.8624072350151819,0.5747441705502145,Discrete BCQ,primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,model_free,discrete_cql,5,-0.4378011613920646,0.32427440834894483,0.14153985794459437,0.14865749646383924,0.00985331517427486,0.0,0.2830662156785228,0.7208673770705875,0.8624072350151819,0.8358781649807208,Discrete CQL,primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,model_free,soft_spibb,5,-0.5602362374917085,0.149981468164279,0.019104781844950475,0.017298671024506725,0.00950595053695398,0.0,0.2830662156785228,0.8433024531702313,0.8624072350151819,0.977847145676353,Soft-SPIBB adapter,primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,5,-0.2895891189839889,0.1353851191733188,0.28975190035266996,0.29493447791533695,0.00971200832438276,0.0,0.2830662156785228,0.5726553346625118,0.8624072350151819,0.6640196318070438,categorical RSSM + H1 exhaustive (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,5,-0.44820126761804274,0.09784183199460375,0.13113975171861614,0.133637836524651,0.01042126672078566,0.0,0.2830662156785228,0.7312674832965655,0.8624072350151819,0.8479375561867732,categorical RSSM + H1 exhaustive (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,5,-0.3262377924528542,0.11668762415794268,0.25310322688380466,0.2585777525103857,0.0095088382530276,0.0,0.2830662156785228,0.6093040081313771,0.8624072350151819,0.7065154179981465,categorical RSSM + H4 CEM (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,5,-0.3353627824955613,0.09025849687416354,0.2439782368410976,0.24810506414216102,0.00949302479502348,0.0,0.2830662156785228,0.6184289981740843,0.8624072350151819,0.7170962546055141,categorical RSSM + H4 CEM (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,5,-0.3700957289798982,0.08391980373099531,0.2092452903567607,0.21454124272228495,0.0091358043334521,0.0,0.2830662156785228,0.653161944658421,0.8624072350151819,0.757370669144401,categorical RSSM + H8 CEM (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,5,-0.36962336255002737,0.06919209509429991,0.2097176567866315,0.21574325590533724,0.009222686078644122,0.0,0.2830662156785228,0.6526895782285502,0.8624072350151819,0.7568229390110117,categorical RSSM + H8 CEM (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,5,-0.30196714353906895,0.1367917746477013,0.27737387579759,0.28473772969242356,0.00969338130192688,0.0,0.2830662156785228,0.5850333592175918,0.8624072350151819,0.6783725083281482,Gaussian ensemble + H1 exhaustive (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,5,-0.44820126761804274,0.09784183199460375,0.13113975171861614,0.133637836524651,0.01042126672078566,0.0,0.2830662156785228,0.7312674832965655,0.8624072350151819,0.8479375561867732,Gaussian ensemble + H1 exhaustive (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,5,-0.30959071368721924,0.09579361763679065,0.2697503056494396,0.27411333332655585,0.00961213309067346,0.0,0.2830662156785228,0.5926569293657421,0.8624072350151819,0.6872123809992259,Gaussian ensemble + H4 CEM (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,5,-0.3353627824955613,0.09025849687416354,0.2439782368410976,0.24810506414216102,0.00949302479502348,0.0,0.2830662156785228,0.6184289981740843,0.8624072350151819,0.7170962546055141,Gaussian ensemble + H4 CEM (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,5,-0.375945041186759,0.06025531280426411,0.2033959781498999,0.21032624311395995,0.00915580825816446,0.0,0.2830662156785228,0.6590112568652818,0.8624072350151819,0.7641532098854441,Gaussian ensemble + H8 CEM (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,5,-0.36962336255002737,0.06919209509429991,0.2097176567866315,0.21574325590533724,0.009222686078644122,0.0,0.2830662156785228,0.6526895782285502,0.8624072350151819,0.7568229390110117,Gaussian ensemble + H8 CEM (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,5,-0.3391416281470675,0.14436011875276109,0.24019939118959135,0.2469192812686553,0.0096445389691375,0.0,0.2830662156785228,0.6222078438255905,0.8624072350151819,0.721477996198208,GRU-D + H1 exhaustive (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,grud_world_model__H1_exhaustive__support_constrained,5,-0.44820126761804274,0.09784183199460375,0.13113975171861614,0.133637836524651,0.01042126672078566,0.0,0.2830662156785228,0.7312674832965655,0.8624072350151819,0.8479375561867732,GRU-D + H1 exhaustive (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,5,-0.32469135885263845,0.0933188697975822,0.25464966048402043,0.2614570745610593,0.009467014918207981,0.0,0.2830662156785228,0.6077575745311613,0.8624072350151819,0.7047222586443889,GRU-D + H4 CEM (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,grud_world_model__H4_categorical_CEM__support_constrained,5,-0.33623094812703946,0.09197718996592376,0.24311007120961942,0.24718737197830104,0.009476299615940782,0.0,0.2830662156785228,0.6192971638055624,0.8624072350151819,0.7181029317253586,GRU-D + H4 CEM (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,5,-0.3713286145283646,0.07107458501325524,0.20801240480829436,0.2144506115652188,0.00922811505088574,0.0,0.2830662156785228,0.6543948302068875,0.8624072350151819,0.7588002554215207,GRU-D + H8 CEM (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,grud_world_model__H8_categorical_CEM__support_constrained,5,-0.3703973020007084,0.07084302164961129,0.20894371733595046,0.21491657712179896,0.00921948818959506,0.0,0.2830662156785228,0.6534635176792313,0.8624072350151819,0.7577203566337516,GRU-D + H8 CEM (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,5,-0.3458230282704554,0.11182434665779462,0.23351799106620347,0.2361212007634371,0.0103378368461331,0.0,0.2830662156785228,0.6288892439489782,0.8624072350151819,0.7292253803250005,Transformer + H1 exhaustive (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,transformer_world_model__H1_exhaustive__support_constrained,5,-0.44820126761804274,0.09784183199460375,0.13113975171861614,0.133637836524651,0.01042126672078566,0.0,0.2830662156785228,0.7312674832965655,0.8624072350151819,0.8479375561867732,Transformer + H1 exhaustive (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,5,-0.3679740622068208,0.08557627851901128,0.21136695712983808,0.2147356076566574,0.00944781156417082,0.0,0.2830662156785228,0.6510402778853437,0.8624072350151819,0.7549105010394338,Transformer + H4 CEM (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,transformer_world_model__H4_categorical_CEM__support_constrained,5,-0.3559759475831663,0.10158967106272629,0.2233650717534926,0.22633290794127808,0.00928203112024724,0.0,0.2830662156785228,0.6390421632616892,0.8624072350151819,0.7409981471809421,Transformer + H4 CEM (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,5,-0.39298349304923863,0.05810950520936044,0.18635752628742022,0.19167356074637149,0.0090312346481898,0.0,0.2830662156785228,0.6760497087277615,0.8624072350151819,0.7839100616031592,Transformer + H8 CEM (support + uncertainty),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
shock,world_model_planner,transformer_world_model__H8_categorical_CEM__support_constrained,5,-0.3805223170758131,0.07062938089112082,0.19881870226084578,0.20403609554906837,0.009139704516920321,0.0,0.2830662156785228,0.663588532754336,0.8624072350151819,0.7694607672704116,Transformer + H8 CEM (support),primary adaptive exact-finite policy benchmark; lower exact regret is better,known-construction technical benchmark only; no retrospective EHR policy value
