task,mechanism,policy,method_group,training_seed,exact_return,exact_regret,behavior_delta,fixed_control_relative_return,mc_return,mc_return_se,paired_behavior_delta,paired_behavior_se,exact_mc_agreement_tolerance,exact_mc_agreement_pass,unsupported_mass,support_pass,rank,claim_boundary
respiratory,null_response,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,3417,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,8,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3417,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,7,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,world_model_planner,3417,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,10,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3417,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,9,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,world_model_planner,3417,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,12,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3417,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,11,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,world_model_planner,3417,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,14,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3417,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,13,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,world_model_planner,3417,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,16,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3417,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,15,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,behavior_cloning,model_free,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,1,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,discrete_bcq,model_free,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,2,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,discrete_cql,model_free,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,3,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,soft_spibb,model_free,3420,0.3265570283537371,1.6653345369377348e-16,0.0,-1.6653345369377348e-16,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,33,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,decision_transformer_adapter,model_free,3420,0.3265570283537372,5.551115123125783e-17,1.1102230246251563e-16,-5.551115123125783e-17,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,31,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,empirical_behavior,control,3420,0.3265570283537371,1.6653345369377348e-16,0.0,-1.6653345369377348e-16,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,32,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,random_supported,control,3420,0.3265570283537368,4.440892098500626e-16,-2.7755575615628914e-16,-4.440892098500626e-16,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,34,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,minimum_supported_action,control,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,23,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,maximum_supported_action,control,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,22,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,severity_rule,control,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,24,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,17,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,16,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,19,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,18,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,21,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,20,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,26,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,25,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,28,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,27,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,30,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,29,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,5,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,4,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,7,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,6,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,9,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,8,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,11,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,10,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,13,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,12,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,15,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,null_response,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3420,0.3265570283537373,0.0,1.6653345369377348e-16,0.0,0.3310573494533265,0.0061398114692223,0.0,0.0,0.03,True,0.0,True,14,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,monotone_historical_control,behavior_cloning,model_free,3408,0.3206094295746348,0.0689736105869643,-0.0047657945234433,-0.0061819879051528,0.3250472592520119,0.0060975613944028,-0.0060540996693316,0.0014218706368221,0.03,True,0.0,True,6,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,monotone_historical_control,discrete_bcq,model_free,3408,0.3246662006168118,0.0649168395447873,-0.0007090234812664,-0.0021252168629758,0.329412069167267,0.0059995265286384,-0.0016892897540764,0.001226312788784,0.03,True,0.0,True,3,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,monotone_historical_control,discrete_cql,model_free,3408,0.3074798895248315,0.0821031506367676,-0.0178953345732467,-0.0193115279549561,0.3110431195233369,0.0060545918479244,-0.0200582393980065,0.0012880626543228,0.03,True,0.0,True,33,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,monotone_historical_control,soft_spibb,model_free,3408,0.3137329850290883,0.0758500551325108,-0.0116422390689899,-0.0130584324506993,0.3181206905208525,0.0060770370913915,-0.0129806684004909,0.0013599227730801,0.03,True,0.0,True,31,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,monotone_historical_control,decision_transformer_adapter,model_free,3408,0.3212319077746893,0.0683511323869098,-0.0041433163233888,-0.0055595097050983,0.3261201118059737,0.0060661785179278,-0.0049812471153697,0.0013415641685755,0.03,True,0.0,True,5,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,monotone_historical_control,empirical_behavior,control,3408,0.3253752240980782,0.0642078160635209,0.0,-0.0014161933817094,0.3311013589213434,0.0059326200540041,0.0,0.0,0.03,True,0.0,True,2,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,monotone_historical_control,random_supported,control,3408,0.3233841679266805,0.0661988722349186,-0.0019910561713976,-0.0034072495531071,0.3283393790261154,0.0061164714966726,-0.0027619798952281,0.0014545961240694,0.03,True,0.0,True,4,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,monotone_historical_control,minimum_supported_action,control,3408,0.2567385554773882,0.1328444846842109,-0.06863666862069,-0.0700528620023994,0.2586403712675463,0.0057395291035419,-0.0724609876537971,0.0018812381842326,0.03,True,0.0,True,34,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,monotone_historical_control,maximum_supported_action,control,3408,0.3267914174797877,0.0627916226818114,0.0014161933817094,0.0,0.3308124349388968,0.0061346202463624,-0.0002889239824466,0.0018324180270313,0.03,True,0.0,True,1,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,monotone_historical_control,severity_rule,control,3408,0.3137173278522036,0.0758657123093956,-0.0116578962458746,-0.0130740896275841,0.3171015959426018,0.0055519761379131,-0.0139997629787416,0.0012569932244182,0.03,True,0.0,True,32,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,monotone_historical_control,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,3408,0.3172369715314893,0.0723460686301098,-0.0081382525665889,-0.0095544459482983,0.3227677789573712,0.0058963329404607,-0.0083335799639722,0.0014675098251591,0.03,True,0.0,True,28,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,monotone_historical_control,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3172369715314893,0.0723460686301098,-0.0081382525665889,-0.0095544459482983,0.3227677789573712,0.0058963329404607,-0.0083335799639722,0.0014675098251591,0.03,True,0.0,True,27,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,monotone_historical_control,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3184263262692562,0.0711567138923429,-0.0069488978288219,-0.0083650912105314,0.3247108627203678,0.0059101441819761,-0.0063904962009756,0.0015195559862661,0.03,True,0.0,True,12,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,monotone_historical_control,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3187048758948735,0.0708781642667256,-0.0066703482032046,-0.0080865415849141,0.3253908644959279,0.0059008702349007,-0.0057104944254154,0.0014885801917747,0.03,True,0.0,True,9,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,monotone_historical_control,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3176935010692461,0.071889539092353,-0.0076817230288321,-0.0090979164105415,0.3221875044375182,0.0058895588313015,-0.0089138544838252,0.0014923956781913,0.03,True,0.0,True,20,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,monotone_historical_control,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3180296862486882,0.0715533539129109,-0.00734553784939,-0.0087617312310994,0.3219957464013112,0.0058889951931455,-0.0091056125200322,0.0015042310178508,0.03,True,0.0,True,14,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,monotone_historical_control,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3408,0.3172369715314893,0.0723460686301098,-0.0081382525665889,-0.0095544459482983,0.3227677789573712,0.0058963329404607,-0.0083335799639722,0.0014675098251591,0.03,True,0.0,True,30,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,monotone_historical_control,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3408,0.3172369715314893,0.0723460686301098,-0.0081382525665889,-0.0095544459482983,0.3227677789573712,0.0058963329404607,-0.0083335799639722,0.0014675098251591,0.03,True,0.0,True,29,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,monotone_historical_control,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3408,0.3184263262692562,0.0711567138923429,-0.0069488978288219,-0.0083650912105314,0.3247108627203678,0.0059101441819761,-0.0063904962009756,0.0015195559862661,0.03,True,0.0,True,13,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,monotone_historical_control,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3408,0.3179923309055236,0.0715907092560755,-0.0073828931925546,-0.008799086574264,0.3245629346741699,0.0059070010204378,-0.0065384242471735,0.0015074860423096,0.03,True,0.0,True,16,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
respiratory,monotone_historical_control,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3408,0.3176935010692461,0.071889539092353,-0.0076817230288321,-0.0090979164105415,0.3221875044375182,0.0058895588313015,-0.0089138544838252,0.0014923956781913,0.03,True,0.0,True,21,"Exact finite known-value technical decision-benchmark stress test only. The mechanisms are synthetic and do not model patient treatment benefit. No raw EHR row, causal effect, clinical utility, treatment recommendation, deployment, or autonomous-decision claim is supported."
