entrant_id,profile,environment_seed,horizon,elapsed_hours,evaluation,observed_cells,rmse,mae,nll,crps,coverage_50,width_50,coverage_80,width_80,coverage_90,width_90,coverage_95,width_95,mace,risk_coverage_area
kdd235b_recurrent_gaussian_v1,sepsis,171908,6,24,common_origin_recursive,2910,0.9341529526424609,0.673277706096391,1.70478407519399,0.5287386252644142,0.4020618556701031,0.7694765669472812,0.6075601374570446,1.4620294804101854,0.7185567010309278,1.876494522903359,0.7793814432989691,2.2359811364453788,0.16060996563573884,0.7289896285177458
kdd235b_recurrent_gaussian_v1,sepsis,171908,7,28,common_origin_recursive,3290,0.9148421477424248,0.653852023180105,1.6486481235906696,0.514866825559126,0.4182370820668693,0.7701707591947873,0.6170212765957447,1.4633484673352228,0.7282674772036474,1.8781874242940477,0.788145896656535,2.237998352871667,0.14958206686930092,0.7090163084047882
kdd235b_recurrent_gaussian_v1,sepsis,171908,8,32,common_origin_recursive,3664,0.8969788779743566,0.6378741873987074,1.5979044770845727,0.5027098330866921,0.4284934497816594,0.7708220424985348,0.6244541484716157,1.4645859259286083,0.7368995633187773,1.879775685203914,0.7985807860262009,2.239890882474536,0.1403930131004367,0.6934133674975759
kdd235b_recurrent_gaussian_v1,sepsis,171908,9,36,common_origin_recursive,3972,0.8827908109415282,0.625620834570889,1.5584436060830322,0.49321450818997087,0.4342900302114804,0.7713369443341409,0.6306646525679759,1.465564255478214,0.7459718026183283,1.8810313575867406,0.8063947633434039,2.241387108403942,0.1331696878147029,0.6793770898058689
kdd235b_recurrent_gaussian_v1,sepsis,171908,10,40,common_origin_recursive,4060,0.8777155676574685,0.6217624764286241,1.5446113996545017,0.4899372757588713,0.4354679802955665,0.7714905644355228,0.6337438423645321,1.4658561384628963,0.7487684729064039,1.881405985341806,0.8098522167487685,2.2418335049072566,0.13054187192118227,0.6755028054878489
kdd235b_recurrent_gaussian_v1,sepsis,171908,11,44,common_origin_recursive,4088,0.8752595794918338,0.6191558497306068,1.5380229087031592,0.4880904345074568,0.43737769080234834,0.7715440570404325,0.6357632093933464,1.4659577760808844,0.75,1.8815364358122175,0.8111545988258317,2.241988946230171,0.12892612524461838,0.6751921679778718
kdd235b_recurrent_gaussian_v1,respiratory,171901,1,4,common_origin_recursive,657,1.2250315673490515,0.9843582409341403,2.705406605523499,0.7590243587099723,0.2313546423135464,0.7606162208927331,0.441400304414003,1.4451945465150862,0.5570776255707762,1.8548871191739,0.6362252663622526,2.210234326872028,0.32098554033485543,0.9684858193197083
kdd235b_recurrent_gaussian_v1,respiratory,171901,2,8,common_origin_recursive,1229,1.1347052745548516,0.8906540108277645,2.365435263658279,0.6826520725903209,0.2554922701383238,0.7623156622664571,0.4955248169243287,1.4484235381378856,0.6175752644426363,1.8590314850542546,0.6916192026037429,2.2151726434074055,0.2724471114727421,0.937220055931875
kdd235b_recurrent_gaussian_v1,respiratory,171901,3,12,common_origin_recursive,1752,1.0865508833330313,0.8381620347763739,2.193851967073643,0.6414396095441024,0.2785388127853881,0.7637943744867124,0.5256849315068494,1.4512331374836236,0.6552511415525114,1.862637566774543,0.7191780821917808,2.2194695548050314,0.24283675799086757,0.911549605817494
kdd235b_recurrent_gaussian_v1,respiratory,171901,4,16,common_origin_recursive,2242,1.0488657800318189,0.7993432833053766,2.0653656617925784,0.6108666639803203,0.29348795718108833,0.7650583002497172,0.5535236396074933,1.4536346358604935,0.6770740410347904,1.865719856571937,0.7368421052631579,2.2231423296305968,0.22226806422836753,0.8906276986368714
kdd235b_recurrent_gaussian_v1,respiratory,171901,5,20,common_origin_recursive,2673,1.0302498270946756,0.7812436071657883,2.0025100226831545,0.595844229180658,0.2996632996632997,0.7660801003208503,0.565282454171343,1.4555760878698878,0.687616909839132,1.8682116832491162,0.745230078563412,2.226111524252515,0.21305181444070334,0.8765438434411823
kdd235b_recurrent_gaussian_v1,respiratory,171901,6,24,common_origin_recursive,3073,1.0223687834578277,0.7766179451955869,1.9747059715532556,0.5903275638275173,0.29808005206638466,0.7669816594029383,0.5720794012365766,1.4572890782492747,0.6885779368695086,1.8704102825987023,0.7455255450699642,2.2287313169629512,0.21143426618939148,0.85980550850853
kdd235b_recurrent_gaussian_v1,respiratory,171901,7,28,common_origin_recursive,3453,1.0057456494758916,0.7642614900982211,1.9207620239757077,0.578971189930688,0.3014769765421373,0.7678164284680559,0.5789168838690993,1.458875165512956,0.6964958007529685,1.8724460035626256,0.7520996235157834,2.2311570281061717,0.2052526788300029,0.8483654273782513
kdd235b_recurrent_gaussian_v1,respiratory,171901,8,32,common_origin_recursive,3807,0.9935145565135689,0.7584906253488594,1.8814357914791495,0.5720278427377649,0.30102442868400314,0.7685482864939243,0.5807722616233254,1.460265718591836,0.7000262674021539,1.874230759117344,0.7562385080115577,2.233283695519697,0.20298463356973998,0.8380824947286868
kdd235b_recurrent_gaussian_v1,respiratory,171901,9,36,common_origin_recursive,4063,0.9827918017404008,0.7499941088234492,1.8478683962228655,0.5648802857391423,0.3051932069899089,0.7690625059634759,0.5828205759291164,1.4612427516246518,0.7046517351710558,1.8754847674388868,0.7610140290425794,2.234777938597783,0.19908011321683486,0.8327024146105172
kdd235b_recurrent_gaussian_v1,respiratory,171901,10,40,common_origin_recursive,4203,0.9793827891421732,0.7502145183211381,1.8369053034949077,0.563733229331804,0.3012134189864383,0.76936222630336,0.5802997858672377,1.4618122296199698,0.7047347133000238,1.8762156845328621,0.7620747085415179,2.235648880033789,0.20041934332619557,0.8279579336158986
kdd235b_recurrent_gaussian_v1,respiratory,171901,11,44,common_origin_recursive,4265,0.9771967915101968,0.7499337237306205,1.8300758176719423,0.5628931037827295,0.29988276670574443,0.7694990886385719,0.5788980070339976,1.4620722723261839,0.7050410316529895,1.8765494457329408,0.7629542790152404,2.2360465810333623,0.20080597889800703,0.8256483825400365
kdd235b_recurrent_gaussian_v1,respiratory,171902,1,4,common_origin_recursive,673,1.2261178695214745,0.9894047767690801,2.7145809850062514,0.7657931590485024,0.2213967310549777,0.7599850387792572,0.4309063893016345,1.4439952808102572,0.5423476968796433,1.8533478783057984,0.6300148588410104,2.208400208251635,0.3313335809806835,1.0564528850565877
kdd235b_recurrent_gaussian_v1,respiratory,171902,2,8,common_origin_recursive,1165,1.122967036508638,0.8822285584918473,2.3288080171456107,0.6776005214337117,0.2738197424892704,0.7615518792326471,0.4995708154506438,1.4469723265480414,0.607725321888412,1.857168875143576,0.6866952789699571,2.2129532068068714,0.27054721030042916,1.0107985446138457
kdd235b_recurrent_gaussian_v1,respiratory,171902,3,12,common_origin_recursive,1614,1.0837329030166096,0.8393363661191859,2.1887064779236347,0.6430929592636385,0.2936802973977695,0.7629891022171016,0.5340768277571252,1.4497030950515342,0.6332094175960347,1.8606737785732137,0.70817843866171,2.217129556835119,0.24521375464684014,0.9711961673460043
kdd235b_recurrent_gaussian_v1,respiratory,171902,4,16,common_origin_recursive,2045,1.0634032102477973,0.8234954969360958,2.1164950006071743,0.628575404835866,0.2982885085574572,0.764274500638146,0.541320293398533,1.4521453921485017,0.6444987775061125,1.8638084329609466,0.7139364303178484,2.220864727918592,0.23798899755501224,0.9397233603460868
kdd235b_recurrent_gaussian_v1,respiratory,171902,5,20,common_origin_recursive,2390,1.0500808374544623,0.8124669637821239,2.0697055731210723,0.6189365177546473,0.29623430962343095,0.7652262385967474,0.5456066945606695,1.4539537239585543,0.6514644351464435,1.8661294017120031,0.7167364016736402,2.223630332764383,0.23498953974895398,0.9330168356639996
kdd235b_recurrent_gaussian_v1,respiratory,171902,6,24,common_origin_recursive,2682,1.0360208151461872,0.7995489235054889,2.0221386117674136,0.6086910496192303,0.30462341536167037,0.7660335601548116,0.5477255779269202,1.4554876601026305,0.6592095451155854,1.8680981874385638,0.7240865026099925,2.2259762856529015,0.22858873974645788,0.9126379110908117
kdd235b_recurrent_gaussian_v1,respiratory,171902,7,28,common_origin_recursive,2957,1.0240230123064493,0.7885697313977028,1.982094985549372,0.5996269258207795,0.31044978018261754,0.7667710422168674,0.5536016232668245,1.4568888990257043,0.6665539398038552,1.8698966581258232,0.7294555292526209,2.2281192956548383,0.22248478187352047,0.8990224413482402
kdd235b_recurrent_gaussian_v1,respiratory,171902,8,32,common_origin_recursive,3204,1.0111860469371334,0.7782396434472585,1.9403095956288916,0.5905592376077667,0.3136704119850187,0.7674305270783291,0.5602372034956304,1.4581419408345877,0.6713483146067416,1.8715049198762492,0.7340823970037453,2.230035657729189,0.21766541822721597,0.892839128522654
kdd235b_recurrent_gaussian_v1,respiratory,171902,9,36,common_origin_recursive,3409,0.99877390081798,0.7673247904764953,1.9008721606298316,0.5814811330758279,0.3194485186271634,0.7679680889063091,0.5687885010266941,1.4591633250765643,0.6782047521267234,1.8728158523584795,0.7395130536814315,2.231597730128359,0.21101129363449692,0.8820355350372155
kdd235b_recurrent_gaussian_v1,respiratory,171902,10,40,common_origin_recursive,3595,0.9868607509993506,0.7572748107776691,1.8636781536620333,0.5727790801520329,0.3243393602225313,0.7684452158829597,0.57663421418637,1.460069881215797,0.6842837273991655,1.8739794045663993,0.7460361613351878,2.232984188099018,0.20467663421418636,0.8732699724021273
kdd235b_recurrent_gaussian_v1,respiratory,171902,11,44,common_origin_recursive,3666,0.9818222678902284,0.7528605324502811,1.8481742819492957,0.5688816374027466,0.3259683578832515,0.76863004492746,0.5801963993453355,1.460421062165943,0.6882160392798691,1.87443014043618,0.7495908346972177,2.23352127301456,0.20150709219858157,0.8678916870621631
kdd235b_recurrent_gaussian_v1,respiratory,171903,1,4,common_origin_recursive,674,1.2160865527151477,0.9578792303547341,2.6751343739579045,0.7414069845901408,0.2522255192878338,0.759868289411555,0.4658753709198813,1.4437734533697195,0.5845697329376854,1.8530631658682062,0.6543026706231454,2.208060952457388,0.29825667655786353,0.9608882411908901
kdd235b_recurrent_gaussian_v1,respiratory,171903,2,8,common_origin_recursive,1208,1.1357409915064616,0.8668838288229419,2.372985445860563,0.6702127761958409,0.2897350993377483,0.7614382299849762,0.5264900662251656,1.4467563894322688,0.6374172185430463,1.856891722855973,0.695364238410596,2.2126229594869677,0.25024834437086096,0.9620708228748048
kdd235b_recurrent_gaussian_v1,respiratory,171903,3,12,common_origin_recursive,1667,1.0887436685653038,0.8298802541556065,2.2048398449790785,0.6362257298933078,0.28254349130173967,0.7628894810822425,0.5542891421715657,1.4495138117876998,0.6604679064187162,1.860430836134213,0.713257348530294,2.2168400730640663,0.23486052789442113,0.9462120477210477
kdd235b_recurrent_gaussian_v1,respiratory,171903,4,16,common_origin_recursive,2066,1.0553669382586859,0.8064986271380254,2.090023408150104,0.6137207034086228,0.2758954501452081,0.7640506951251644,0.5663117134559535,1.4517201546924017,0.6727976766698935,1.8632626465948046,0.7241045498547919,2.220214383350928,0.22772265246853823,0.9264295359738149
kdd235b_recurrent_gaussian_v1,respiratory,171903,5,20,common_origin_recursive,2374,1.0446136077680401,0.8013580126180772,2.0522620835395378,0.6078388872900156,0.2759056444818871,0.7649228120282489,0.567396798652064,1.4533772040132562,0.6743892165122156,1.865389446373077,0.7262005054759899,2.222748621595256,0.22652695871946082,0.9134875796357632
kdd235b_recurrent_gaussian_v1,respiratory,171903,6,24,common_origin_recursive,2646,1.0334210147165976,0.7938954509152396,2.014079836830749,0.6012075123364948,0.2830687830687831,0.7656957516415225,0.5706727135298564,1.454845813389713,0.6780045351473923,1.8672743861011276,0.7301587301587301,2.224994665814312,0.22202380952380954,0.9058430747329946
kdd235b_recurrent_gaussian_v1,respiratory,171903,7,28,common_origin_recursive,2929,1.02491611574066,0.7895356209778771,1.9847512401442855,0.596700015512765,0.2898600204848071,0.7665093249104047,0.5691362239672243,1.4563916279793614,0.6800955957664732,1.8692584176475266,0.7316490269716627,2.227358785217654,0.2198147832024582,0.8919987762701753
kdd235b_recurrent_gaussian_v1,respiratory,171903,8,32,common_origin_recursive,3201,1.0125964859314704,0.780561559791398,1.9442485916620371,0.5884464649954008,0.2920962199312715,0.7672716178429142,0.5751327710090597,1.457840008330252,0.6838487972508591,1.8711173937023489,0.7363323961262106,2.2295738918118664,0.2156474539206498,0.8824422914298404
kdd235b_recurrent_gaussian_v1,respiratory,171903,9,36,common_origin_recursive,3404,1.0035398258604213,0.7744498777518964,1.9148861391758047,0.5827915971625431,0.2917156286721504,0.7678304221030201,0.577262044653349,1.4589017538559081,0.6850763807285546,1.872480129331354,0.7394242068155111,2.231197691467675,0.21413043478260874,0.8767978011980652
kdd235b_recurrent_gaussian_v1,respiratory,171903,10,40,common_origin_recursive,3582,0.9947913958634028,0.7675621498871462,1.8870505966292426,0.5765830784384445,0.2931323283082077,0.768303755325858,0.583752093802345,1.4598011017445545,0.6909547738693468,1.8736344298498058,0.7445561139028476,2.232573125370383,0.20940117252931323,0.869673733726613
kdd235b_recurrent_gaussian_v1,respiratory,171903,11,44,common_origin_recursive,3623,0.9915425202921642,0.7653087882580706,1.8770031331675419,0.5743184036148474,0.2925752139111234,0.7684115394129388,0.5857024565277394,1.4600058948722467,0.6930720397460668,1.873897278983556,0.7466188241788573,2.232886329431266,0.20800786640905328,0.8686049666833879
kdd235b_recurrent_gaussian_v1,respiratory,171904,1,4,common_origin_recursive,677,1.2457020379244643,0.9884562868931259,2.7904434764093344,0.7692824188757507,0.23929098966026588,0.7597325926540238,0.4549483013293944,1.4435156252974577,0.5450516986706057,1.852732247120033,0.6248153618906942,2.2076666384481647,0.32147341211226,1.059744858218334
kdd235b_recurrent_gaussian_v1,respiratory,171904,2,8,common_origin_recursive,1225,1.1517161463595131,0.8838024849982254,2.430832969817563,0.6848307039876916,0.2914285714285714,0.7613249196268053,0.5240816326530612,1.4465410962171175,0.6073469387755102,1.85661539700587,0.6816326530612244,2.212293696928084,0.2613775510204082,1.0044017863388088
kdd235b_recurrent_gaussian_v1,respiratory,171904,3,12,common_origin_recursive,1653,1.1110749129324404,0.8468927086674344,2.28291067727534,0.6530090044444731,0.30369026013309136,0.7625152032447536,0.5565638233514821,1.4488026722211713,0.632183908045977,1.859518098382005,0.6969147005444646,2.215752478950922,0.24016182698124625,0.9755157917079451
kdd235b_recurrent_gaussian_v1,respiratory,171904,4,16,common_origin_recursive,2042,1.0893807911848739,0.8265408130600294,2.2045736711462633,0.6350095057591999,0.3143976493633692,0.7636369374771544,0.5710088148873653,1.4509340022543415,0.6527913809990206,1.8622536308643054,0.713026444662096,2.2190120669507274,0.22469392752203723,0.9582304616924809
kdd235b_recurrent_gaussian_v1,respiratory,171904,5,20,common_origin_recursive,2407,1.069604926419059,0.8083680310086498,2.135122362793807,0.6202044680262616,0.33194848358953055,0.7646830449177151,0.5758205234732031,1.4529216390238975,0.6647278770253428,1.8648047350394052,0.7237224761113419,2.2220518950680006,0.21344515995014543,0.9361240281095325
kdd235b_recurrent_gaussian_v1,respiratory,171904,6,24,common_origin_recursive,2765,1.0506346856417648,0.7915348294397988,2.0701931025185316,0.6065012158525689,0.3435804701627486,0.7656500118033186,0.5808318264014467,1.454758906270308,0.6766726943942134,1.8671628420209636,0.7349005424954792,2.2248617528448977,0.20350361663652802,0.9237931196460573
kdd235b_recurrent_gaussian_v1,respiratory,171904,7,28,common_origin_recursive,3128,1.035327926968715,0.7801087690235905,2.018287225399374,0.5965635615743844,0.34558823529411764,0.7665982207733285,0.5789641943734015,1.4565605328919526,0.6860613810741688,1.8694752047558687,0.743925831202046,2.227617102989947,0.1988650895140665,0.90759989636712
kdd235b_recurrent_gaussian_v1,respiratory,171904,8,32,common_origin_recursive,3385,1.026536171191243,0.7750315966808611,1.988567303598139,0.5914314574007906,0.3438700147710487,0.7672430602619998,0.5784342688330871,1.4577857480356837,0.6880354505169867,1.8710477513682289,0.7468242245199409,2.229490907852419,0.19820901033973415,0.8979825845656666
kdd235b_recurrent_gaussian_v1,respiratory,171904,9,36,common_origin_recursive,3576,1.0222515416842408,0.7739990107236758,1.9736884147359735,0.5894499841835702,0.34116331096196867,0.7677061787991527,0.5771812080536913,1.458665687702889,0.6887583892617449,1.8721771417041422,0.7483221476510067,2.2308366594418665,0.1986437360178971,0.8908480844150997
kdd235b_recurrent_gaussian_v1,respiratory,171904,10,40,common_origin_recursive,3746,1.015032219075876,0.7699215523457896,1.950077543110107,0.5852651469075126,0.3406300053390283,0.7681296218349785,0.5768820074746396,1.4594702426799278,0.691671115856914,1.8732097768377127,0.7509343299519488,2.2320671200967275,0.19747063534436735,0.8824539258595846
kdd235b_recurrent_gaussian_v1,respiratory,171904,11,44,common_origin_recursive,3797,1.0129158044293018,0.7689629012561741,1.9431893787107313,0.5840893581062737,0.33947853568606795,0.7682575748078994,0.576507769291546,1.4597133573198682,0.6926520937582302,1.8735218110999488,0.7513826705293652,2.232438931853047,0.19749473268369763,0.882964683815818
kdd235b_recurrent_gaussian_v1,respiratory,171905,1,4,common_origin_recursive,652,1.1994898218658898,0.9581628789743459,2.605884022542865,0.7373857701764324,0.24539877300613497,0.7609271352104738,0.45858895705521474,1.4457852934175188,0.5674846625766872,1.855645334614622,0.6595092024539877,2.2111377962944654,0.3047546012269938,0.8274821419918403
kdd235b_recurrent_gaussian_v1,respiratory,171905,2,8,common_origin_recursive,1171,1.1169666383309915,0.8782155338630827,2.3013622427852978,0.6715593779164365,0.2604611443210931,0.7624567835322761,0.5081127241673783,1.4486916729451074,0.6157130657557643,1.8593756323535349,0.6994022203245089,2.2155827202075016,0.26657771135781383,0.8251896997219282
kdd235b_recurrent_gaussian_v1,respiratory,171905,3,12,common_origin_recursive,1558,1.0839193933161289,0.8509389691370212,2.1844135066498405,0.6471409738546582,0.2631578947368421,0.7635932984408086,0.5186136071887034,1.450851086723999,0.6367137355584083,1.86214720993324,0.7124518613607189,2.2188852585899883,0.2547657252888318,0.8177210697819337
kdd235b_recurrent_gaussian_v1,respiratory,171905,4,16,common_origin_recursive,1894,1.063378061420055,0.8388276839076267,2.112842680046791,0.6343686805978359,0.25976768743400214,0.7646195519766831,0.5232312565997888,1.452801000455325,0.6457233368532207,1.8646498971129404,0.7191129883843717,2.22186739429885,0.2505411826821542,0.825335526286662
kdd235b_recurrent_gaussian_v1,respiratory,171905,5,20,common_origin_recursive,2174,1.0502580517985278,0.8296282076090407,2.0673242827326024,0.6250232082471642,0.25666973321067155,0.7654887152140545,0.5248390064397425,1.4544524377191872,0.6540938362465502,1.8667694938940442,0.7258509659613616,2.22439304964267,0.24713661453541858,0.8255536978343272
kdd235b_recurrent_gaussian_v1,respiratory,171905,6,24,common_origin_recursive,2389,1.036642131489397,0.817566201647508,2.021725442800982,0.6147874910509249,0.2603599832565927,0.7661765776771983,0.5307660108832147,1.4557593978564836,0.6634575136040184,1.8684469590697814,0.7325240686479698,2.226391872684364,0.2407231059020511,0.8241362256626119
kdd235b_recurrent_gaussian_v1,respiratory,171905,7,28,common_origin_recursive,2611,1.0219500050497217,0.8066294840938252,1.9735086885644615,0.6047219213510929,0.2635005744925316,0.7668906911847019,0.5338950593642283,1.4571162357969443,0.6717732669475297,1.8701884417128178,0.7387973956338567,2.2284669772432903,0.23550842589046342,0.8175201990774819
kdd235b_recurrent_gaussian_v1,respiratory,171905,8,32,common_origin_recursive,2818,1.0112568850558692,0.7987312461638633,1.9385116783229936,0.5972856455949069,0.262597586941093,0.7675386611618409,0.5390347764371894,1.4583473989664169,0.6777856635911994,1.8717686225335681,0.7430801987224982,2.2303498788261336,0.231875443577005,0.8078732385299725
kdd235b_recurrent_gaussian_v1,respiratory,171905,9,36,common_origin_recursive,3016,1.002207420551504,0.792485336555241,1.9091023175235546,0.5911669261446106,0.26226790450928383,0.7681470715715523,0.5437665782493368,1.459503397723748,0.6830238726790451,1.8732523308757603,0.7486737400530504,2.2321178263605574,0.22806697612732096,0.8016363268918673
kdd235b_recurrent_gaussian_v1,respiratory,171905,10,40,common_origin_recursive,3152,0.9940710713915208,0.785341225640663,1.8833839275292064,0.5854540439580762,0.2655456852791878,0.7685508327349044,0.5453680203045685,1.460270556529126,0.6871827411167513,1.874236968542632,0.7528553299492385,2.233291094506287,0.22476205583756345,0.7954547087286099
kdd235b_recurrent_gaussian_v1,respiratory,171905,11,44,common_origin_recursive,3213,0.9908763863410242,0.7838162316576005,1.87328587980927,0.5836012889987355,0.26330532212885155,0.7687340145023157,0.5459072517896048,1.4606186076014172,0.6890756302521008,1.8746836872576758,0.7544351073762838,2.233823392686721,0.22431917211328978,0.7956990237495092
kdd235b_recurrent_gaussian_v1,respiratory,171906,1,4,common_origin_recursive,635,1.1949104745662333,0.9599834219330022,2.5880710979747277,0.7388249968165291,0.2503937007874016,0.7612499895925638,0.4456692913385827,1.4463987268146759,0.5511811023622047,1.856432667856088,0.6362204724409449,2.212075961716495,0.3166338582677165,0.8752988505329562
kdd235b_recurrent_gaussian_v1,respiratory,171906,2,8,common_origin_recursive,1154,1.1103395497178952,0.8800917921495169,2.2779443096752345,0.6706824753126276,0.268630849220104,0.7629487329031127,0.4948006932409012,1.4496263920956673,0.6091854419410745,1.8605753313951614,0.682842287694974,2.2170122497871234,0.27363518197573655,0.8786305792281501
kdd235b_recurrent_gaussian_v1,respiratory,171906,3,12,common_origin_recursive,1550,1.0609778623953074,0.8372514541224785,2.10766954859718,0.6327960450160743,0.28580645161290325,0.7641750517016317,0.5232258064516129,1.451956436066894,0.64,1.863565910455787,0.707741935483871,2.2205757445295755,0.2483064516129032,0.8603678025631007
kdd235b_recurrent_gaussian_v1,respiratory,171906,4,16,common_origin_recursive,1831,1.0358454421884413,0.8113178732739551,2.0235879249985653,0.6125311999489865,0.3052976515565265,0.7650073133861088,0.5428727471327144,1.453537759229143,0.657018022938285,1.8655955167617195,0.7231021299836156,2.2229941696084055,0.23042736209721465,0.8504834029218598
kdd235b_recurrent_gaussian_v1,respiratory,171906,5,20,common_origin_recursive,2119,1.013424456182597,0.789896026795582,1.9502233009059156,0.5950362140672295,0.31807456347333646,0.7658919224713573,0.5615856536101935,1.4552185440857928,0.6691835771590373,1.8677527807703753,0.732420953279849,2.2255647082221945,0.2171838131193959,0.8387558915188121
kdd235b_recurrent_gaussian_v1,respiratory,171906,6,24,common_origin_recursive,2309,1.0024836219608217,0.7812048909855308,1.9146615551797304,0.5874025705944732,0.3165872672152447,0.7664976198157621,0.5690775227371156,1.4563693879344095,0.6769164140320485,1.869229872858861,0.7362494586401039,2.227324772004068,0.21279233434387182,0.8357120719127094
kdd235b_recurrent_gaussian_v1,respiratory,171906,7,28,common_origin_recursive,2518,0.9939042061683513,0.7782439014604231,1.8865006142149106,0.5831549325975419,0.30976965845909454,0.7671762173495255,0.5655281969817315,1.4576587444168712,0.6771247021445592,1.870884743988224,0.7382843526608419,2.2292966725789647,0.2148232724384432,0.8284799214367627
kdd235b_recurrent_gaussian_v1,respiratory,171906,8,32,common_origin_recursive,2664,0.9893479447846303,0.7763658797654254,1.871373698663052,0.5806266594073922,0.3089339339339339,0.767655130062049,0.5623123123123123,1.458568693509967,0.6786786786786787,1.8720526510052817,0.740990990990991,2.2306883196247673,0.21477102102102105,0.8208665886675238
kdd235b_recurrent_gaussian_v1,respiratory,171906,9,36,common_origin_recursive,2808,0.9829975576313176,0.7724190522580082,1.8510612541714273,0.5767085560339014,0.3101851851851852,0.7681279543273608,0.5637464387464387,1.4594670743634373,0.6794871794871795,1.873205710347522,0.7435897435897436,2.2320622745747993,0.21324786324786327,0.8208962440279681
kdd235b_recurrent_gaussian_v1,respiratory,171906,10,40,common_origin_recursive,2941,0.976538953832498,0.7674819019417902,1.8307273714148409,0.5724510366921978,0.3107786467188031,0.7685633369920147,0.5657939476368582,1.4602943150076957,0.6820809248554913,1.8742674622197473,0.7477048622917375,2.233327429963694,0.21091040462427746,0.8120880111480817
kdd235b_recurrent_gaussian_v1,respiratory,171906,11,44,common_origin_recursive,2993,0.9730263880754931,0.7648576961204975,1.8199375160932052,0.5700597180508501,0.31105913798864016,0.7687265994872101,0.5679919812896759,1.4606045188414112,0.6832609421984631,1.874665604529974,0.748747076511861,2.2338018457876796,0.20973521550283997,0.8107406482333691
kdd235b_recurrent_gaussian_v1,respiratory,171907,1,4,common_origin_recursive,639,1.252892836867319,0.9925551023550848,2.8112918598914542,0.7701417006971104,0.2347417840375587,0.7612029930745766,0.4460093896713615,1.4463094319644811,0.5665101721439749,1.856318059156634,0.6353677621283255,2.2119393970279626,0.31684272300469485,0.9697631245958335
kdd235b_recurrent_gaussian_v1,respiratory,171907,2,8,common_origin_recursive,1098,1.159227119986632,0.9005222079269317,2.4525349080480883,0.694181759319087,0.2641165755919854,0.7626111826786669,0.5,1.4489850361396088,0.6138433515482696,1.8597521599373348,0.6712204007285975,2.216031380496382,0.2752049180327869,0.9408551807914326
kdd235b_recurrent_gaussian_v1,respiratory,171907,3,12,common_origin_recursive,1445,1.1166160861952452,0.8667713524392047,2.2975199739814682,0.6643867454401968,0.27058823529411763,0.7637991580402655,0.5197231833910034,1.451242226384594,0.6242214532871972,1.8626492322526467,0.6802768166089965,2.219483455079543,0.2637975778546713,0.9301270469790255
kdd235b_recurrent_gaussian_v1,respiratory,171907,4,16,common_origin_recursive,1718,1.0973243241328436,0.8546059393967299,2.2279874543258655,0.6518087299893978,0.2660069848661234,0.7647768735986941,0.5273573923166472,1.4530999164446687,0.6280558789289872,1.8650335516317635,0.6856810244470314,2.2223245468546025,0.2607246798603027,0.9180179927922277
kdd235b_recurrent_gaussian_v1,respiratory,171907,5,20,common_origin_recursive,1943,1.091760642355733,0.8540297024685654,2.2061191831524036,0.6495851995218911,0.26042202779207413,0.7655972812436935,0.5244467318579517,1.4546587165621323,0.6284096757591353,1.8670342499226766,0.6860524961399898,2.2247085259089507,0.26266726711271227,0.9138445839532173
kdd235b_recurrent_gaussian_v1,respiratory,171907,6,24,common_origin_recursive,2147,1.0791993788057435,0.8420968229801813,2.1618156971752702,0.6393206543520712,0.26595249184909175,0.7663421511013443,0.5300419189566837,1.4560739925272925,0.6376339077782953,1.8688507369584066,0.695388914764788,2.226873003714197,0.2552456916627853,0.9051784641703524
kdd235b_recurrent_gaussian_v1,respiratory,171907,7,28,common_origin_recursive,2360,1.063888124293585,0.8273774669674601,2.109185123956861,0.6277910444135032,0.2745762711864407,0.7671046800488833,0.535593220338983,1.4575228213141016,0.6440677966101694,1.8707102885744993,0.7033898305084746,2.2290887961319634,0.24809322033898307,0.9019104291134873
kdd235b_recurrent_gaussian_v1,respiratory,171907,8,32,common_origin_recursive,2550,1.0493488397055037,0.8150353791970183,2.0603304408192984,0.617497203796923,0.2803921568627451,0.767763603538822,0.5419607843137255,1.4587747964995799,0.6505882352941177,1.8723171813286057,0.7082352941176471,2.231003526946585,0.24220588235294116,0.8934145744933112
kdd235b_recurrent_gaussian_v1,respiratory,171907,9,36,common_origin_recursive,2737,1.0381797301392415,0.808397199186014,2.0229408969117375,0.6106906090276552,0.28096455973693824,0.7683912830507338,0.5447570332480819,1.4599674071521762,0.6532700036536354,1.8738478805296401,0.7099013518450858,2.2328274675429003,0.24027676287906466,0.8844986778221533
kdd235b_recurrent_gaussian_v1,respiratory,171907,10,40,common_origin_recursive,2851,1.0316178112018202,0.8052506902432165,2.001186080429629,0.6069857976469367,0.27955103472465803,0.7687576622581408,0.5457734128376008,1.4606635390751574,0.6548579445808488,1.8747413561798891,0.7116801122413189,2.2338921094458986,0.23953437390389337,0.8777526422925866
kdd235b_recurrent_gaussian_v1,respiratory,171907,11,44,common_origin_recursive,2872,1.0304956067988378,0.8050560252392743,1.9974685316799297,0.6065207749827703,0.2785515320334262,0.7688244615315193,0.5456128133704735,1.4607904597783274,0.6545961002785515,1.8749042571388181,0.7113509749303621,2.2340862179108196,0.23997214484679666,0.8770993222028386
